txid,is_anomaly,anomaly_type,wallet_ids
8763c66ae54d4424912bb47635b6c053,0,normal,
c8bcc4d576c34bc598eb27914043c402,0,normal,
c72b72cf38554b328d1f68953dda4c67,0,normal,
4b536f1dbc59457fa06d20227400daf3,0,normal,
50df6380fea84734acc69ceb5cb50772,0,normal,
bd0fcd9316b247e39531abc001a8595a,0,normal,
95be12294438441e978899f593d03516,0,normal,
e01e951545cc495584836d2d51edcc12,0,normal,
bf74d996a2b645feb928c1ca628c5b7c,0,normal,
b83fceaf526a4ff394f664b77818ed45,0,normal,
63c2514b2c8f4d069720fae172363242,0,normal,
61ddab4444a347f88701e090602075c0,0,normal,
fd0f163ec4204659ba971f844963883f,0,normal,
897bc1ed5c4f47b59834e766eb8e2afb,0,normal,
24515d5cb6fc4e9d969bf6bd78ba2aec,0,normal,
c61fc6d0aeba46879223742b2335c081,0,normal,
85573390fe5e4605b36a452fce222ef6,0,normal,
e4dfa85c0291411fa647daf0727ce297,0,normal,
37c04795eaf34457a462018db1a03a5f,0,normal,
371a04b3390f424e8679df2a02cedc24,0,normal,
3ec42eea143042b5a24b433f0c2820aa,0,normal,
5afff7f227634279aa1a2430eb3b6f7c,0,normal,
f62e74055c6e4798b3dddb941a81eba8,0,normal,
4a192f79b3b0492c8070d3b7d9542bd8,0,normal,
0d65a43b9e154ecfb7f0f7731a58322d,0,normal,
178bb84605fb4964b0e09402efe049b5,0,normal,
b138404d7d1c41b5b7fa8fa72b21a869,0,normal,
bebf0d92a3e9473b8cd3e5f2ee3d28c3,0,normal,
fce87058cc984c48862a31b1a1035c49,0,normal,
c40090d733cc4603ae0ebb678933ca2d,0,normal,
e25815dcdb5e43a7a89537146ee81801,0,normal,
257d86899ff44ac48e57b6971436f895,0,normal,
87c21e992031451abded1578bcf5e723,0,normal,
7b4e08050501465ebf3422699b4ca5d7,0,normal,
38f7b54d04fb4894a796421ef0e414c1,0,normal,
476ebd75e82f4efb892073d308b554f3,0,normal,
b31b7fd6ca714a0f957470ca2b0a0fae,0,normal,
07229cd6dc634445983450285e2a7d03,0,normal,
af23c8876be94fe7a8ea407db860806c,0,normal,
541f346b4ef44c2c9102204e39f8525f,0,normal,
d9c765f4e43c49a881bf0e08838fc0b1,0,normal,
4edc224794464d48adb73889656df8b9,0,normal,
68451cce4b9f49f997e6d8161bef430a,0,normal,
5c644465219f4fc0a788d3406a3ed73a,0,normal,
de59e70104934170a01ca246c7d3e81f,0,normal,
bd83b1f7d198496f92ec5cb8e658d774,0,normal,
44ddcb6353334c7d83cce53fe6b94035,0,normal,
0f64a7bb0c9d461eb752e633fa8db1bc,0,normal,
910b93044d6b4b61b70376117e6c40e4,0,normal,
3eba022821104bbca01bd86864999201,0,normal,
4db486b7276b4f72b8575d46b9814123,0,normal,
2e84fc01d1ce42668a3d349f41787fae,0,normal,
a33e30d09fe346f68a4ee47b18a6021f,0,normal,
dc028d494e0647619cbb3edb5da3f5cb,0,normal,
f3100bd74f6041d59e3be92f4b6d01f6,0,normal,
24a1e394f0d247bd9a0650e34e30c58b,0,normal,
6ba942a94a794aa08c6a7ca84733abb9,0,normal,
d678268209da4fb5b208bb81a29f7267,0,normal,
ea281f90b45245dab9865a9f30d1842a,0,normal,
d34cb632d31e43c39a2400dd36d3f172,0,normal,
234d8ce226ae44528d1840f837d26715,0,normal,
ee37177af5584213991ac666d58d6cca,0,normal,
1587b5bea0ef4b4e9c5a30056e8a3c0f,0,normal,
fc3d98398bfc4b81880040c6f0f2871f,0,normal,
89a848d3693a44e9920e6109c5deae10,0,normal,
4fa3ea747d254c97996325c5ffe58d12,0,normal,
2c6be7f9fc154dfcb04639efd7c78840,0,normal,
14d183cb1d02434c8ec1c0d212d8971c,0,normal,
d678e37221ce4fd89d0fd136e20f1cc4,0,normal,
6f54fde2c0bd4dababc26043fa183dec,0,normal,
c57c9c24a7c6470da9f21455c24d269b,0,normal,
b795bf03b90d4473a1cc9a2f69876feb,0,normal,
8bf23eab98be47bf99d3173e17094037,0,normal,
80fb2e02f3e6476d8c55b8d03ceb2bd7,0,normal,
3379a8fbe311467b9b87e6f8ec297a17,0,normal,
cdba932ea4b44cc1a446303357632272,0,normal,
77c97762311f4eb5b95efbfee074080e,0,normal,
b517839d69e948eb93ecac89bc76bc66,0,normal,
fe73d41a8c1a4912b04bf167eaca9ae0,0,normal,
ea0e02a878d3408a88b5bd373c79cd7a,0,normal,
eb6dde08fa3541a79960bb19a5634c71,1,structuring,structuring_695
39870e533e7e45cca33cc66d83f187cb,0,normal,
2ec075ad87c04fd69ee359ab30d644a9,0,normal,
d750c23019134565891be65bec02b1a5,0,normal,
a07c29b36c8e4e80a556e9788674d7af,0,normal,
1a6519484fe74d7395b79ac91a635c09,0,normal,
9e12e7b2f33741f89b6b2c05ffcbdd38,0,normal,
d82c9af6bcce425684f02b4fd63d6e92,0,normal,
32726f80f8d6440eb3af761c1b499a9b,0,normal,
a6106ac2724846999ae7e7ce61f89f36,0,normal,
649e324202524d3bbd51c09ef995730d,0,normal,
d09fe7a131d14ee5be7af3849314d4d1,0,normal,
847b58ace0e746f1aee2e92836272e48,0,normal,
00b0504732fd43838151e05b8d593528,0,normal,
1941c243dbe34166a038f6bbedff62a0,0,normal,
75bd6ff3c86c4311a19fc92ddd381b7f,0,normal,
ddef18faee7e47b39e1c6b7760188ee8,0,normal,
d3f24abffa97463ea98d9c3942b1b020,0,normal,
da99c30735e348e38bf17db787e113f2,0,normal,
a891965cbf744560a36b7a8285460a9a,0,normal,
7ba10dbda9174872bb071e8dbd675147,0,normal,
d52cf2c3b37a4f39b9673fba2f3a110c,0,normal,
0dbcd78c2df44134b24caddd9453160d,0,normal,
b35905d31b8e4821b6841201c0198278,0,normal,
322bb9c116704711b3689e47c252c930,0,normal,
8ef3341a6e2248548ec115ef6cefec29,0,normal,
012b400d701d46d9846cd745e38f4d94,0,normal,
d6d6615cb24549a295bbd801665d5f1b,0,normal,
a07c7e5e7be24abbbb5ca2dd7ecc0af6,1,ip_hopping,iphop_583
20c127644d1e492aa7d461ca0cdee781,1,ip_hopping,iphop_583
3cd6d59cd7b9449b927c1679d498ca83,0,normal,
ecc6994a233740ada8ee9c026a020ab2,1,ip_hopping,iphop_583
458a69bb27cb4251beba962b2e69b563,1,ip_hopping,iphop_583
d08071c663714929be10b22d98a15b47,0,normal,
c52d71774775459fa9cf9445c766fa34,1,ip_hopping,iphop_583
983a02e5462047ab98381fbc4944c049,0,normal,
55e5e36ce2a54a74ae895dbaf6e5caec,1,ip_hopping,iphop_583
16a4c10d670d49839e4281e87a45ae5f,0,normal,
cae1218836b848e2a043a2e2b445372c,1,ip_hopping,iphop_583
e4e84243034648cbbd06be599187b593,1,ip_hopping,iphop_583
3225715087d0489aaeef66ce665a6699,0,normal,
835184116a77480a8e125d17b78c5b2f,1,ip_hopping,iphop_583
3b8c1af3a1004e37b206ad383ee35aa8,0,normal,
0e94c8ad9cef4a40b210552018f58aed,1,ip_hopping,iphop_583
c9d447dce6374de988ff9f197f1ee13c,0,normal,
308393ee05de4d9ca86c926ece8aa69e,0,normal,
542932bc2ce946bbbb690a4ab46852a5,0,normal,
7a92ce5c06834bc5bc16fc23ca5bfb05,1,ip_hopping,iphop_583
ac68ec374aec4aa68ccaf14648825b08,0,normal,
9ec58f5675b447979ac64741be50e966,1,ip_hopping,iphop_583
777f09217e50402199643932a61dae8a,1,ip_hopping,iphop_583
e88383c32df1407799ffab7c9fd8c420,1,ip_hopping,iphop_583
7d9ea011d02c49318865cfb8d9ba8fde,0,normal,
58281cb24fe54f3b832ce691638c8353,0,normal,
e60f91ac28e742958f989fb3607ecf4b,1,ip_hopping,iphop_583
3ab60ad9a9d04f65a28b16e8c6a996b6,0,normal,
41af7d45794448ae8c27e9b209134549,0,normal,
e44264d5b533486f9594b9d1c245c203,0,normal,
5bc05679e6344d86b77393a3eaefb279,0,normal,
f935b178923745f3a475dec9e9873307,0,normal,
c4a2f56e20194b97b36cf47f3dd14a68,0,normal,
19c5b7ab105a4f12b1553a71ffe72ff4,0,normal,
1c6343e8c520438eb5e0059ef8a3fd52,0,normal,
274e187a9f9149c3add2b0e6755c8d16,0,normal,
077cc776970045419ac1ad23c774a462,0,normal,
0f4d86e10a7a46e8ab962ba6cc93435d,0,normal,
afa2b1f8f0054d80ab34487b8108c36d,0,normal,
842643ac44bc4d0cb503d1752e317aba,0,normal,
faa47946e5e042afbe7776e28597c610,0,normal,
cf12943061af402598ff1213560bb646,0,normal,
cd481b4ce3694cfbaaea51d8eeb37449,0,normal,
397746aef3d5469e8512d88d66e7312e,0,normal,
25bb00bcd7994b3980fd71236d6f5a67,0,normal,
a7265fb0c4b84aa189ade72224e96049,0,normal,
0585f99d46574c0e87bcfdb092c10c01,0,normal,
c6d068dda9f74b94aa1b5f2e06934149,0,normal,
0f210f9241644096ac40b4b544c2e2fc,0,normal,
fc8397b7498a4c0c991fe71d22295264,0,normal,
23b08f79a9164593874ec5c93dc3fa50,0,normal,
2c566aba4ec6448db48cb341fa0a5469,1,structuring,structuring_695
a4df694d2f724a138e0f8f0aba2d1129,0,normal,
26711d7278f14710a11b2220fa2e8608,0,normal,
688f77be20db4858925a1a6b21252afb,0,normal,
8d3726a9335941caa164156ed32990c2,0,normal,
e316668f2c6c48d5a5738be1cbc97068,0,normal,
dd7c51b72c2c467d97d5c55082bc220a,0,normal,
d35ee75f770c43cca8ce7f6f340799c1,0,normal,
dc51f88d8a7c46e5a615e084f0f8b974,0,normal,
b786ac8782844d51bc3b94a05453230d,0,normal,
197d02b589d048dd836b44fdca064c7e,0,normal,
bf48e949fbd745c780e6c53b435d92d2,0,normal,
d6fa4ab5fc964bb18f390223b4a53d1e,0,normal,
9d68d168d58c40e3a020101586b1592f,0,normal,
070697efbeeb44888454dade53ee29ef,0,normal,
09cc1ff433e3441eb49bef9665f97557,0,normal,
0f66e0cb8cd0404c8b0b67d2e23aef3d,0,normal,
66e0bbf34b014356b1b92fe3f725eb3a,0,normal,
f004ad71da0d40f08fabcbece9900b35,0,normal,
4e73f383e5dd40eb8c9f6f66947bb88a,0,normal,
428172a67d3b4941a4471e4ced379b26,0,normal,
3547fbe2d99648a986b54ec8bc22b475,0,normal,
2338b5301cc4479483dd94a14c14c503,0,normal,
395388796f2c4ad8a9eae786172a5f49,0,normal,
bd555b76dc444492ad9aad651e361c86,0,normal,
fb80ac9ac8054b2bb3aa0ed7133514dc,0,normal,
1edd7a984c9b43d8b32d9e37b1dfcc82,0,normal,
a22d5c459f7440cd83fe6d6a2500eb9a,0,normal,
ef77c6f693b549f582c393be2f165aa0,0,normal,
4858140a34134e4287455d3ab3849814,0,normal,
2b9be154af6146a3a123299d598d60ff,0,normal,
b8abd9d8175b46bc94c0420e5354afb3,0,normal,
569147c5b7a24fbda2ac3cbae2bb165d,0,normal,
a66247494307488c9865c45610c4653d,0,normal,
916c63684ffa4bbba709e5302540e126,0,normal,
20da7b46dabf4382bb3fe1ebf252d6b3,0,normal,
bce3f48562674514885e3b48099418b7,0,normal,
5c6f02a7957146089ba27f8637497af0,0,normal,
23b87bfac09f45738de46e2a6fe7bb57,0,normal,
18d101ff6d5f4a159fb52071b7915524,0,normal,
496ef1e78ae64f80bc62f49e856111f4,0,normal,
6df8fd7281544da9bdebdc440f672121,0,normal,
5080de56505e44f292c5a93bbe20c778,0,normal,
29fd689136a8474fb191eb73d4f85084,0,normal,
582c21ebe97e4a03bfbe9b7c5d975265,0,normal,
cb458151dc1140b98d1026ba6cb649e8,0,normal,
08fd6e7e93f840f6bbb055388a4b2490,0,normal,
4e9c5bb0602c474bb99d81ccc92b8bbf,0,normal,
8d874b988f3e466abdb15626d6133933,0,normal,
4cc9358eb2504ed1bed18e6a3bd75b38,0,normal,
436590914b914b2f9bd352a19505314b,0,normal,
f8a68099b0ea436cb6f53391053d4b39,0,normal,
0a7ec54ebbd54b3286ba0a8c44a498ea,0,normal,
529f535434ec4c978acc2062e0d774c8,0,normal,
4a25ecd9c7394e8cb89c74a1ef631d2b,0,normal,
3269099065054aa0b02fcc6d9240ac86,0,normal,
e71a67d8cb0f4d869089d30c7632f71e,0,normal,
89654d3cdc7b4ffa809d92a7b87b8023,0,normal,
ff50a602e7f14445959ad13dd97ce1f7,0,normal,
a03ec7df66be4725826416e66228f0ee,0,normal,
d9270960d2b54b0b989b21a7f5848ec0,0,normal,
fd2393f549b249b7b1d08f41bb1edda9,0,normal,
8d6acf6a26754c239132c413321cae3e,0,normal,
6f97d568962f4c8d8a37e76a7e746389,0,normal,
f97895be329e4929bc5ef3752fa418cf,0,normal,
abd0d4231c1a41fd9089c98b7f37be67,0,normal,
42f44a929d174344b52629895699de0e,0,normal,
994255a9765d41059fe1d3e63ad630c5,0,normal,
424f64577c6f41189dee0e1ce0cc10c7,0,normal,
a696e944c9bc4d0dace762864ef85f2e,0,normal,
776a55ced1e44e7e9665293d87aee66f,0,normal,
1139413c59b64b769b4a005bf4e1335d,0,normal,
064322f6ea4b4c939bc10c507f14b846,0,normal,
6a18b5fe1460405bab53cb7feb207c42,0,normal,
9b5f88a645284478a9fa0a29c642d4d3,0,normal,
663ab71dbb8b4a72847d337e869d2a71,0,normal,
97c993ffab9d4d718e340cdf415c9457,0,normal,
c1eeb480267644228a39a62748d2146c,0,normal,
1a7ccfd3d5734058abf05b5f60244c88,1,structuring,structuring_467
57c1bb8df90349a08848d093c9370579,0,normal,
216b4adb16db4f0fb2c6b7a78d6667fb,0,normal,
c0b96dcc5f9e416894fa17d88558efa5,0,normal,
d4a24291fd8646bbbf18122e40d090b3,0,normal,
654ca7ea3be8411992c0a2b0cec27b7f,1,peeling_chain,synthetic_chain_645_hop0
cd0f440612c44d75b1e520fcbfc2575f,0,normal,
de325b4dcc79453e9dcf5918cdb815d3,1,peeling_chain,synthetic_chain_645_hop1
9452ae63a7a942209034f9b38ba846d0,0,normal,
a4741bf65f4d4effb3ff05fb95f3ac8f,1,peeling_chain,synthetic_chain_645_hop2
e128e6aa79964a67899ca5d2252041af,1,peeling_chain,synthetic_chain_645_hop3
0e9c63f128ca476d8a12586aa11b719c,0,normal,
4a7d026dde844673bc4c6ffdbe68c6f1,0,normal,
5616ea6225aa4b23b64105bda248a633,0,normal,
c576894a2c5c4257b9ebb153e6577f93,1,peeling_chain,synthetic_chain_645_hop4
298be96c83f64123a6f431e1a5ed6c9a,0,normal,
d1a974d70f2d4945a1f1e5f9f6fc1455,0,normal,
23f360812fac41ce842b2e2b140f2d96,1,peeling_chain,synthetic_chain_645_hop5
6cc866e4ca5545398a954efd579e867a,0,normal,
c9d663ee14884aabbc05d4e54b8012ac,0,normal,
9dddb6c346bd46d29d1810487d9ac44a,0,normal,
c0b6b10c96a14d16a49bfc751e7825e3,0,normal,
c4119dadb64f435fba1a29cf63e82805,0,normal,
a32722cccb8b4a2db0f80f0adef2dcb1,0,normal,
2d0f0a83ed254ec8930859cc5e5ec6da,0,normal,
1b3b93eef0444f079563d4c1515cd8a1,0,normal,
3237289c2d19450b88cddf253d1ed520,0,normal,
e2533d02848d4327a2389ca3c8d2ad9a,0,normal,
0bbf7cbcf3a2418bbe9db8bfe0a4d9cf,0,normal,
fdcdda5c0a7d4a18b10684c944829f4b,0,normal,
ad86116bc85841148e777997d25ac4cd,0,normal,
bbbaa571098b43fe9af2fca242ca4a59,0,normal,
28c3e49fce6f451bb68e0c13897f9782,0,normal,
c759f86487424942b1b9bc7a4724d15c,0,normal,
a50cd720bd3d42cabb3413f61c5ddb38,0,normal,
dfaa9060345343ac827d25ede328f7bb,0,normal,
fa4309119baf4ac59d16b19e040b8b95,0,normal,
a3a7b3a30cf0453b94c3bc220e21e060,0,normal,
cf4f16977f104eaea28e0c2392cf19ef,0,normal,
a7582095cc70412eba45f90ddd7dbe9f,0,normal,
8352a788117547a699ad20a6991dc7bc,0,normal,
03a87335766f4b98aab0c48e60460a9d,0,normal,
e52ec0f71095445c85b36fa4fca2a018,0,normal,
914a9fd2da2f42c291257c8343aff4f2,0,normal,
f0bdfc8e334240d0af0b4941567c4c9b,1,structuring,structuring_695
96ed8d950d9c48388220d5ddebae76e7,0,normal,
368d6c10c31d4237a015e56905700dc1,0,normal,
f396d14c485e47029f8a2f20d4993910,0,normal,
8e35b09a31934898b94e5ad1d24f9711,0,normal,
e959171964214c5dad5a62e991d064a8,0,normal,
038f27cee6274305bfd62ef7bd9e0d6e,0,normal,
07cb97d88fdc4745b1819d317c028d70,0,normal,
7e794d762e314daa98dce5cee93b9a29,0,normal,
ac90fb87c59f4b2f95dec8d20cc010a4,0,normal,
d583d14b2bd445729d540473b8b99ac8,0,normal,
d696fb795e604b2e99abaa62e5013986,0,normal,
088a371c84c041bfb2342a2ffa6ddf00,0,normal,
dea19cd7068940bf86159ae05c590157,0,normal,
517072c8b4504e988ee37dd24ff5cb72,0,normal,
3ef5928863df4783ab6fb8877e5ba87b,0,normal,
380986e6a16a447caf1a187602ecf048,0,normal,
6873e0dd27434005b4cb5fd4c514d42a,0,normal,
c9253ccc03bc470bb28fa0f488532f2c,0,normal,
48f37110fd4749428242766c8c66012c,0,normal,
e238c681008d45d4845d380bfc492a45,0,normal,
79d4516abc224c7c92ab5153b04e74c1,0,normal,
addce2c0db7947c38647648afe4b6ffe,0,normal,
0a69688e1b3142d185100b87ceff18df,0,normal,
5779272b18c34b06adcdeea1db02cf7d,0,normal,
298184b32d2048eaa5ea2b416074d4a7,0,normal,
11de528cebe24ba0b8c1ec2d77290ca2,0,normal,
55dde6b7cba244aab6313f5f75011b61,0,normal,
6f5b70b62aa44fb0b9f23990f05624aa,0,normal,
c2283d8a617e4572a7007de950d581e4,0,normal,
7375e66fcace4fb8abc74a007b803755,0,normal,
b848632804c74b56b4ac2132b83c83c4,0,normal,
c49b1c927f284558b94d8104b6d1fd3f,0,normal,
139c7788fc704bf3acd0e32b2def4a62,0,normal,
b0f190852d264f9280a3b7f6d4a56053,0,normal,
5bbe3fc62e4a40448b188196b0d1d1bd,0,normal,
d1ec2868515a40ce81d6534ba7c7211d,0,normal,
29145c6102e54bd49dc7240ce248e80e,0,normal,
9ccaae0e071d42e3b3bf67df8de2398f,1,structuring,structuring_467
9923eae18c2a4591aa92cc040e84e997,0,normal,
43f3ae8de779425e952423d062216e02,1,structuring,structuring_695
4da6e451d6774c3d8dce6ba5a93dab23,0,normal,
c27d0bd4b72844699e7d1acad0b890db,0,normal,
c2f03d8f7b1a43bd949b949a25dbf0ea,0,normal,
705b3412c4b64bc8b502743656f7906d,0,normal,
1685f79e29ee413bbd98b29bbd121cae,0,normal,
b23cb9b00b9e4574acb2476911c6a929,0,normal,
03444b5b4a1b4788838f391fa8036eb4,0,normal,
e8eea68a97fe41c2b7186a174b92419a,0,normal,
e148ad786ce041978bfa224067198f77,0,normal,
e25af907dfff4d3f909c5bd5e90a2273,0,normal,
9bb39b7e0fac4b29a5d4cf8d97094eb6,0,normal,
859067d63f594c6b9168ec199047e95b,0,normal,
f1620e2ab9a84d4db22d3e10708c318d,0,normal,
2af0e6df749543f28ccf73ec80b04d27,0,normal,
5d8e9aeaff4544018230487160d70c42,0,normal,
f1f044c5d22948c9aadd0ad731bc88bf,0,normal,
83d2bbd30c514011878248fe8547af92,0,normal,
7b832cbc64cf49e0883ae35ddcbb97e2,0,normal,
407c64947e4b411dbdc62bcf6a455081,1,structuring,structuring_695
3f7cee440a89446b89a99b62abd6926b,0,normal,
7bca027626714c1c82e8da84222c9024,0,normal,
ab028777414242a7930a14e4cbdabf96,0,normal,
f095d521ae2d450aab0269f86b9ad2e8,0,normal,
353f27b6b0124e889ed8e52384bca56d,0,normal,
c905efc919f74c54b09fee1bfdfb14a6,0,normal,
c8f7e8f7342548dda7f940b99ebce255,0,normal,
f5a82e28ccdf4ead9558d51e407df5f5,0,normal,
ba3d1685fb2b46c99c44bf342fd7194b,0,normal,
1cca7000817040e986a884f6e977c4cc,0,normal,
56e8a80ed3d14420839efb955f92c247,0,normal,
3fae2172cb034dcbabee2df9817775c4,0,normal,
75ce453364f8410497de99eadf423f7a,0,normal,
cb629121f1d448e380e88eb11f73c80d,0,normal,
289f35040ed14cfa82926c5f70e72082,0,normal,
110260fc0f9c40629dfa2025b5ef9433,0,normal,
8d7c170485c543fa9fa89184e936b4d8,0,normal,
4bd5131e730e4c5f9e4424c15795b37e,1,structuring,structuring_467
c2a7d1a82e9942dcbcffb141029a56d0,0,normal,
89db99835c26445584525aba927f5ab9,0,normal,
0036dbdbd8254878b8374ed52bff4ffe,0,normal,
bebb038ee5d447b28b3e887074de2844,0,normal,
3307265652d647b581d0e6df21e3797b,0,normal,
a3af916bc75342d8b577de5ead28f19b,0,normal,
0b1d89038de8437e9ca802d50c2b4de8,0,normal,
94bacdf4a2c240108f8f76b67c401237,0,normal,
afb279be3ce64d89b2df9b7984b19aa6,0,normal,
ad1de50ed473499086197cfcf9e0c82b,0,normal,
d88b815260a74da3b57c6d440ab95d50,0,normal,
65caad5f28554d4ebe1c9981794c4932,0,normal,
0455f7bd584d4eab89b665a6fa8959eb,0,normal,
da78048bf4bb42209d1970ef52571498,0,normal,
c67b1ce67d704305aad06d69be467270,0,normal,
bffd83dfee08476dad050fb4019c5d29,0,normal,
a359e96a69f44a58988b7b2a3565ff93,0,normal,
cbb50e1438e9411698e3cb138101f0f3,0,normal,
0f9d6e412a7f4de68af41fb36ae2fab3,0,normal,
d59ec1a8dfb74c45aab7e90672adddc5,0,normal,
1cab5ab639914fffbe220cbbadfa5b4c,0,normal,
7ea2ca34d1b24dc88c4ff188754533a8,0,normal,
8dd006f7a4cd49619d392fddaa79eedd,0,normal,
351aafe99c1c42a084b4b16fd6f7f2e9,0,normal,
0c3e3bb603254c1285c89c739094b30a,0,normal,
ed034c229f264995b73992fd52f5d645,0,normal,
31de8774003f4f8f9631923bc34b43f9,0,normal,
67ae7fa122cd4683943a18b44d32d01a,0,normal,
be6a8ab4514f40c489cd96ebb7bd7364,0,normal,
e1682e358db24d24b20e5b82e4ad07b9,0,normal,
29f0ab27201b4dee9d18733e0871407b,0,normal,
242c89b2a79640bb85d58dfc7e48daca,0,normal,
dee3853898584fb6a58fb0685d2a8af4,0,normal,
fc37fcdfdbed40bd9adc169576975be7,0,normal,
4b2ffb72674f4aed98b5a1d51494bc25,0,normal,
e299e51d2bbd46278cb65fde9fe44c9b,0,normal,
ae40dbace55a4c08bbc60c066fd186b9,0,normal,
c75e47ebdc90420cb9bcc78d181e5edc,0,normal,
4af49d47816d48cbb4eb39cc250f0344,0,normal,
1d24e15696cc4280bfff91a9632effc7,0,normal,
f4810f8c69464dd1994fd6394c43a400,0,normal,
5ea679d150234fbabe13bf799e42d3b4,0,normal,
a04633d8bd774c4f80290934ca6040b6,0,normal,
b1eb346b268440d7ae4f35d7776c127a,0,normal,
677d7cec43834cc3820b8b130105bc1a,0,normal,
277b1faa8a6d4f01bf176b383e6577b3,0,normal,
758a31981f3b47bc8eb54f48a65ca68c,0,normal,
22c5c32a0c3d4aff9623de639e857697,0,normal,
164bc52902e74564b8a0613b95623bee,0,normal,
f2be37de4a054b698bc2fc4987bf93b1,0,normal,
ab518b2118e1454d87220dbb03471f51,0,normal,
dbb30687ac2740e89eb0995bdb3c39d9,0,normal,
585889ec454c4a07ab5c5c4abc7fc5eb,0,normal,
4cbb2f487da143e4b978fe2a014528bd,0,normal,
53bef57257e0459fb5b5e719ad5d0a6d,0,normal,
255e4c8cfcce4719b5525a3d1b12418b,0,normal,
d53e43d412b54fafb9c7d0c405da7a07,0,normal,
17911ad8d6234c0091561e96f5253504,0,normal,
1995de2c81f049adbde76a8b86c9e696,0,normal,
314bfefe23bd4cc1a9400786901d6833,0,normal,
b8096a5dca454bc0b9ac17d5fb8da98c,0,normal,
d5d7e8b2e586407db289212a228bb970,0,normal,
105a9791f4254bfcbcb28d819c6379ea,0,normal,
484404179b59476e9f9fb5722d2dd9df,0,normal,
18b340fa82a14ce5930c09443014ebae,0,normal,
fce4650a06ef4e2b886e117702025d3a,0,normal,
17f9c52f718740169ee3c7cdb3077c93,0,normal,
bba891c4fa554f339b31c25065109adc,0,normal,
cd9d4ca1cdd642bcaf9d342708a9dff0,0,normal,
bc58f687f10844c8b577d009e047743c,0,normal,
6dc420fc11c14c10ac3f3de66d5ddcf2,0,normal,
d95b246e18244da89a3a81deb3a84f08,0,normal,
d8241c396ff54f1a8e777c76b1b11e50,0,normal,
77bb582ed29b4c2185801550512e26b8,0,normal,
2020e83bd9a341f19a82a7e64d59fc3c,0,normal,
190fba11ac764380a37b4cf6511c0ebb,0,normal,
9c2697eec01e42a3940992cfcaac5211,0,normal,
97952f411f77446fb1f96a261ce1ae38,0,normal,
49408b6657b04686a71d7b6e9500d532,0,normal,
c3ee0dff9cf9436a84389927df55531a,1,structuring,structuring_695
a8453bb5df9e421a8eabdd0651894062,0,normal,
757d2ad5cc304e67afce88bf73baeac8,0,normal,
42959afcf7674280b095eb4d619e6999,0,normal,
71fe9642a7864f32acd8eaee79a8eefb,0,normal,
384f1889286a4f12a5ff69e126db46ef,0,normal,
059138a6232d4a819534546e1b010556,0,normal,
2522f6f94b7a44a5b660bae41e8394dc,0,normal,
d0ccf7cff10f49dfafd40f1e923ca8b8,0,normal,
c41db8f0ab1c4b239125b6a70bc4c70f,0,normal,
