timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn
2026-06-01T02:33:31.378736Z,162.87.247.89,198.152.105.162,18247,8333,5607f9c61df04635b0e7a2bc7831b3bc,"[""bc1qc07f4b50778844a686bf63e2b7bb05""]","[""3755462470d5d42519b5ce4a7f58476"", ""11e5a9a4c7dc74578bc53b3d9a345ff"", ""30d00e7acaf5b4bc3a29e73772be507""]",[0.07661078],"[0.0254987, 0.0254987, 0.0254987]",0.00011468,P2PKH,VN,AS45899
2026-06-01T02:47:10.978243Z,186.214.193.95,196.235.71.232,51855,8333,626483f988044523a9d4973baa8b0028,"[""bc1qa3085472139d4f858cbe3116c8a930""]","[""1c0982526d7f34e33a64be3b43a1349"", ""12f9f232e479b45eb9a561d1001391f""]",[0.03412132],"[0.01702091, 0.01702091]",7.95e-05,P2PKH,US,AS14061
2026-06-01T03:05:42.221046Z,192.159.106.142,7.205.211.24,39554,8333,494a81ecdbdb4cbb95a3a3d8df51482c,"[""12f092a280d8641c5b374e9dfee2b0f""]","[""bc1qdc37642f23ce44ac841b58ffd1510a""]",[0.13013078],[0.12968647],0.00044431,P2WPKH,IN,AS24560
2026-06-01T03:07:53.809966Z,147.231.16.9,132.194.30.93,29084,8333,2af5b83bf6144ada8dd88548060f4cf7,"[""1b424a4029731411d963fd181974180"", ""bc1q445bbfaf97414813bbe124e62c2f93"", ""bc1q8069a37ba8664025bb6f7a0ddd4a75""]","[""bc1qf9f9fd5025d94e7ea188341d94ea19""]","[0.0253724, 0.0253724, 0.0253724]",[0.07583975],0.00027745,P2WPKH,NL,AS60068
2026-06-01T03:42:13.016685Z,109.29.135.198,196.33.177.1,54339,8333,da780a3db2604f35a5bc1977075d7276,"[""bc1q8f9109faa3a6474cb8ad6e111b82a1""]","[""bc1q9acc0b835fe044c7a331353336e069"", ""17696ff946022423a94df14bd64e229""]",[0.01423398],"[0.00710497, 0.00710497]",2.405e-05,P2TR,US,AS7922
2026-06-01T03:44:32.859239Z,197.214.197.233,3.66.8.70,35907,8333,783126424de84c6695abc670bc5e42a4,"[""3b37cb7ddd03446009dfe8f14635997""]","[""30ce3a7b0b51a46a581cf512925dba5""]",[0.15784962],[0.15744574],0.00040388,P2PKH,US,AS14061
2026-06-01T04:02:41.672584Z,72.98.133.77,13.39.77.231,22234,8333,3710f6ece38b49049d5dd1f4d010bd0d,"[""bc1q4d821c08e4964e86b55433b11967b7""]","[""3e3647dc333714b369f38fb2c339aad""]",[0.08129414],[0.0810902],0.00020394,P2PKH,IN,AS9829
2026-06-01T04:19:43.931086Z,123.82.202.30,193.39.100.89,18544,8333,e885ba1461f2413f89eea2ab1daf288f,"[""199bc6401917342d5a99fc9fc7fb837""]","[""bc1q082dc3beb4d14b9b8784f8200f15fb""]",[0.04785986],[0.04777746],8.24e-05,P2WPKH,DE,AS3320
2026-06-01T04:40:02.108448Z,23.154.191.175,143.99.229.125,9909,8333,ba23d3734ba0487ea190941209cc1276,"[""bc1qd494c48bad7e415caa93baf6096fc4""]","[""bc1q6bedf0273f7b4dbba97568e8cc5f88""]",[0.01554181],[0.0154797],6.211e-05,P2WPKH,FR,AS16276
2026-06-01T04:50:26.856657Z,1.60.16.222,193.199.63.136,57846,8333,4f7830e0ec6f4b3d8f95e1b0a79f9706,"[""bc1q0071b20dda764aed9dcc851322ca6f""]","[""bc1q18aa4376bf1147a3b91a5a840f6ee5"", ""35d5e9ec7bf5d426fb6da0b298c1c1a""]",[0.03283259],"[0.01635029, 0.01635029]",0.000132,P2WPKH,RO,AS9009
2026-06-01T04:54:09.121735Z,169.65.166.79,197.83.176.252,17386,8333,d7b59fae89dc426293429ac1d24bd4fd,"[""1d859816a9bea4dee98e8dc72f02fbc""]","[""3763734057fb042639e20db1d4a7f71"", ""1f51c15c3d93a4b3fabdeecd72f1a2e""]",[0.00711189],"[0.00354044, 0.00354044]",3.102e-05,P2WPKH,VN,AS45899
2026-06-01T05:03:45.420378Z,213.110.28.164,162.61.60.212,17247,8333,c307a23f0a6144d9836eb863fc29c76e,"[""3ed8165586862481f846656de1ab873""]","[""bc1qc461f1a02bea457b9fd8777e96be46""]",[0.08515449],[0.08500591],0.00014858,P2WSH,IN,AS24560
2026-06-01T05:09:21.165075Z,149.28.131.75,203.216.138.63,38866,8333,1ca37214268743f98883517b3bce5c85,"[""30c6867fac1c54fe093e6955d1f6d36""]","[""32add4c95f10b4053a6eb17f642a226"", ""171db6dfd95f0417ea3286ea94033df""]",[0.07314307],"[0.03649799, 0.03649799]",0.0001471,P2WPKH,VN,AS45899
2026-06-01T05:12:20.226383Z,102.112.60.47,78.219.114.131,25611,8333,51847897e9f64872832b8208b3b59630,"[""35e5eff5b844f4d66ae3445adefed8b""]","[""bc1qd5b9c5b2b5a84432869ecd6ea2c36d""]",[0.04705837],[0.04692144],0.00013693,P2PKH,JP,AS4713
2026-06-01T05:35:11.969392Z,180.185.224.8,99.44.114.165,58703,8333,17b88668c37b47cab62ee5732639fac5,"[""379f1c86ad65542a9a1500a547a75d5""]","[""bc1q23aa041de316427da31af4a9dbfcd7""]",[0.0321842],[0.03208673],9.747e-05,P2PKH,RO,AS9009
2026-06-01T05:40:19.710448Z,210.96.234.42,145.126.48.163,19257,8333,6944be6d9e83467cb036c1bd356320d9,"[""3ddc20ad626354516a915bf7bac7af1""]","[""1d4d0b350136942db9e1ab2c3637ce3"", ""bc1qff373f1ae92b40e0b9b31b3f30ddc2""]",[0.08556167],"[0.04269413, 0.04269413]",0.00017342,P2PKH,FR,AS16276
2026-06-01T05:44:03.377113Z,194.223.167.75,150.197.156.86,22473,8333,da60097deffe43b998a4ea129bde4d6e,"[""bc1q8b845fa0013c42bd97e484e6459b1c""]","[""159e36205337745b1b30d5f62779fdc"", ""3acb87e4ea7f447f9afded1b30d2b67""]",[0.0557398],"[0.02780661, 0.02780661]",0.00012658,P2PKH,RO,AS9009
2026-06-01T06:08:17.503973Z,200.186.84.139,199.221.27.44,7128,8333,88fa55d772b442a598d9129c64350e29,"[""34f32faca6e8e49a1b017a6d7d43781""]","[""bc1q63b8048dd3514fed98543060826159"", ""bc1qaa7ac93c4c9c4e589c27844b2865c5""]",[0.03304814],"[0.01646055, 0.01646055]",0.00012703,P2WPKH,DE,AS3320
2026-06-01T06:22:38.321331Z,206.144.184.223,56.83.28.135,24500,8333,b637b80cdd0440faadde05058982021c,"[""bc1q5504d84264184ced8845d37e3c831a""]","[""32bb642d6c44b43b4883035b3b78d98"", ""bc1qa763abaa9f364df6add3d069b95dfb""]",[0.02262702],"[0.01127772, 0.01127772]",7.159e-05,P2WPKH,US,AS14061
2026-06-01T06:48:10.154680Z,29.6.162.158,25.115.191.171,64471,8333,93b900d5f4db4ba6a0cd2e2ac7594559,"[""bc1q47751bf22db64504972c5fada61461""]","[""1624eceac32b0402c97c25c3d53ac14""]",[0.12567953],[0.12543174],0.00024779,P2TR,FR,AS16276
2026-06-01T07:09:08.460791Z,146.32.181.207,37.64.28.92,22183,8333,999e8597aa624f03902535feca63d98b,"[""bc1qb954a570a91e4fa3a1936a508d86ab""]","[""166640a7fcee84a0d9bfed3c4b94421""]",[0.03897811],[0.03888113],9.698e-05,P2WPKH,VN,AS45899
2026-06-01T07:29:35.029335Z,208.112.5.110,137.223.172.42,38126,8333,4fc618f12f514f69872b2cf2633a19d9,"[""bc1qcc523b2abb8a421194796ca7759fd2""]","[""bc1q633c550879514611a33fac0c98719a"", ""111d1db3869e2461ab785182dcb741c""]",[0.04543553],"[0.02265789, 0.02265789]",0.00011975,P2TR,IN,AS9829
2026-06-01T07:29:39.641906Z,70.121.23.26,219.138.219.55,4034,8333,4c0345cf523a49c4abe38a9994803b51,"[""bc1q6139fd3576774eea9882261525a7ba""]","[""bc1qeb1afe6cf42f4592878a2e841d1960"", ""1345f07af2f8b42c18887bdfb8642d1""]",[0.01775471],"[0.00884013, 0.00884013]",7.444e-05,P2SH,IN,AS24560
2026-06-01T07:33:16.246488Z,212.76.28.225,83.186.167.110,2091,8333,1f9b52b97ee64846bee7e18a950fb425,"[""1a48fd0b867444c44bf0bd32bf089ad""]","[""bc1q67dd295803844f859e88f730f8c3f8"", ""3b8ba6ed69bdf4c02a3f5127f3a0541""]",[0.03342653],"[0.01665405, 0.01665405]",0.00011842,P2WPKH,IN,AS24560
2026-06-01T07:51:25.912654Z,132.113.99.188,145.67.218.123,63809,8333,e579bad1a4f94a1eb33919c7084b1db7,"[""bc1q8c27805a45144c409db153c6157589""]","[""3021ff692e42640109ad6626b0c346c"", ""11748f1b494de4dea91adc6867cde47""]",[0.03206146],"[0.01599295, 0.01599295]",7.555e-05,P2PKH,US,AS7922
2026-06-01T07:56:27.129039Z,135.72.201.57,75.254.58.31,58836,8333,37effacc01554a379752a78040a8ec40,"[""1067cf662696e484a92fc2ceb349ad1""]","[""3234b6cfc367243af82c4b38bcff08a"", ""1fe126ef119c54cbebb193b4d8d3255""]",[0.00917323],"[0.00456334, 0.00456334]",4.655e-05,P2SH,US,AS14061
2026-06-01T07:57:44.999197Z,163.81.2.133,154.29.101.81,43923,8333,ac26920506774c5ba12f4a93cc59c668,"[""30edfbdbf94eb4e5592aa190c5edd28"", ""353a64b6365554846a675ee104b2e51""]","[""3fe393283f62e4afd8a0dbe5d81c329"", ""193ebb23c34f44ee4b7f4ef2e36a93b""]","[0.02639896, 0.02639896]","[0.02636607, 0.02636607]",6.578e-05,P2SH,US,AS7922
2026-06-01T08:12:31.744713Z,14.111.86.178,86.166.136.26,60255,8333,9e71f354fef44d05986ad7be949b5b1a,"[""bc1q4f142e692c0a448ba491056b8aceb0""]","[""bc1q050958248ffe4d90b6ca3d1880c2e2"", ""bc1q23618afc9d964fbe952191c587dfbf""]",[0.0206577],"[0.01031571, 0.01031571]",2.629e-05,P2SH,IN,AS9829
2026-06-01T08:17:37.362488Z,183.50.28.89,218.97.187.180,42023,8333,767aa95753674b4b8f1a0f00ce891046,"[""1f228c0c2dc9848dc8b69a0c7a67ad4""]","[""bc1q8f9109faa3a6474cb8ad6e111b82a1""]",[0.02664801],[0.02661986],2.815e-05,P2PKH,IN,AS9829
2026-06-01T08:17:55.286328Z,30.22.253.13,154.123.221.56,16368,8333,a7a1a40c1b4346c294409b6f36408cbd,"[""35a762616324f421c9232e22e873951""]","[""1bab931de21fe4c1795e6150da756bc""]",[0.0987153],[0.09841428],0.00030102,P2WSH,RO,AS9009
2026-06-01T08:25:58.181454Z,146.32.181.207,163.226.69.251,6131,8333,eeba3b86613348d18be427ba6824ee33,"[""bc1qb954a570a91e4fa3a1936a508d86ab""]","[""166640a7fcee84a0d9bfed3c4b94421"", ""3ba26376ff40041b786fb5f574ef313""]",[0.02706903],"[0.0135227, 0.0135227]",2.364e-05,P2WPKH,VN,AS45899
2026-06-01T09:36:11.282162Z,170.194.164.2,207.11.189.59,45587,8333,4f50673664424dd092f5b249c80791d1,"[""377acd8440b72477f866e054aa884b1""]","[""150d71ad43cd440d2b626a4da1964ef""]",[0.21071868],[0.2104365],0.00028218,P2SH,RO,AS9009
2026-06-01T09:38:19.929453Z,196.90.62.184,83.69.188.18,54574,8333,796d9da17d6046cba169d3d0994921a8,"[""3644885de935e4d86b0441553716df3""]","[""305a0c105a99c455d8931b18389dfdd"", ""3b52bc90b112544ecb562c7d7e3fd2d""]",[0.02884984],"[0.0144123, 0.0144123]",2.524e-05,P2WSH,US,AS14061
2026-06-01T09:42:09.743264Z,167.135.242.66,132.12.145.172,5665,8333,f08c1feb4dfd4e89b4c44cf7e13d5b64,"[""bc1q7330bd91cadb40358665218260f1af"", ""300dd9140c6064282aa9a00b5f944f4""]","[""3ea72f96c1bb04c2db17d9f470160e8""]","[0.00813484, 0.00813484]",[0.01621203],5.766e-05,P2SH,IN,AS9829
2026-06-01T09:48:57.424164Z,205.123.47.215,118.188.213.206,7787,8333,3686a1cb795448cb9c67327958af2b17,"[""bc1q84d45ee035894570956d549f8c1cf4"", ""1a248ddacce664e2c9434b3dcff8902""]","[""bc1q8258dd6c2e4d48ff99936623a2faa4""]","[0.14724442, 0.14724442]",[0.29423952],0.00024932,P2PKH,IN,AS24560
2026-06-01T09:52:48.185410Z,191.157.68.8,132.236.71.150,51713,8333,ed47ad81946d41f6b513ca33b47b7c67,"[""bc1q15da614e8d4b478e81e114152b6c07"", ""190b37f3457474989b39c2c6bd25799"", ""3d3a040c474be4f23b261415f25a5d3""]","[""1f10889b5ecca41d5a6b376b8ccd828""]","[0.0258754, 0.0258754, 0.0258754]",[0.07733803],0.00028817,P2WPKH,FR,AS16276
2026-06-01T10:19:44.767215Z,168.164.170.184,143.200.33.176,45400,8333,2790003db6a84adaa828725524a0974d,"[""bc1q355c94de08354ea69b76262d5f891b""]","[""bc1q85cfccc191e8411f8475105f063919""]",[0.02889504],[0.02880571],8.933e-05,P2PKH,JP,AS4713
2026-06-01T10:25:15.750534Z,193.155.149.127,205.144.123.150,1579,8333,6a3d505def844080a8f0a3862f045f5e,"[""1d7297b5ce824466f9ee13c250683a3""]","[""1328f17f11aee4e8a8208d829d9a7d6""]",[0.01362278],[0.01358067],4.211e-05,P2WPKH,NL,AS60068
2026-06-01T11:06:38.369820Z,153.42.225.70,147.127.132.69,48369,8333,b98897ff5bcc45ff95dd2f2c22dbc0b0,"[""1f7067ba50d4a4884adcddd1bd3167d""]","[""30edfbdbf94eb4e5592aa190c5edd28"", ""3f9d9c642d4c44211ba5821c529c408""]",[0.28825639],"[0.14396834, 0.14396834]",0.0003197,P2WSH,NL,AS60068
2026-06-01T11:28:59.681300Z,188.32.174.45,14.168.97.127,41399,8333,94b582a21ea642458c126fe3be5e8f2a,"[""359d6ac2c12ef4e17ba7c80ecd71add""]","[""3baedad3e1e6a4845865cce4d42af26"", ""345a8a7115ccd456aa1c410a9b33a05""]",[0.03617775],"[0.01802746, 0.01802746]",0.00012284,P2TR,IN,AS9829
2026-06-01T11:30:40.980970Z,183.143.202.109,218.139.155.17,59783,8333,5e2d563a19814f2897672f1a2f4b0100,"[""32f3a737441fb49498df7d19caf6249""]","[""1f6332c873fdd4cea971d126f87f191"", ""1b9b45c80fb904e52bd8ac77632cc1b""]",[0.01597581],"[0.00795487, 0.00795487]",6.607e-05,P2PKH,US,AS14061
2026-06-01T11:38:33.918989Z,134.217.173.106,136.182.67.108,39662,8333,8119f25fa3074908bf211b51d5efe9b0,"[""bc1q2c328ae0550e499481bb96917f9a02""]","[""3816014e7ef0f4be18125294bce89e5""]",[0.03968256],[0.03954821],0.00013435,P2WPKH,DE,AS3320
2026-06-01T11:52:26.943736Z,26.52.117.132,140.218.192.50,29164,8333,13b765d935194abb8c5b8dcd2edcb3e4,"[""3a9d67c59b6604646ba19525cd8b4e3""]","[""169b7a3247e774edbbfe7858345026d""]",[0.0190592],[0.01901622],4.298e-05,P2WPKH,IN,AS24560
2026-06-01T12:02:54.931647Z,50.100.106.230,153.124.193.222,6545,8333,5c9f7eecb6674b9fb51c0f3f621d43b9,"[""36b5345db870e456ab16e8555443aba""]","[""3816014e7ef0f4be18125294bce89e5"", ""bc1q0f15ec4aece64bb2af146900ada26d""]",[0.02188838],"[0.01092422, 0.01092422]",3.993e-05,P2TR,RO,AS9009
2026-06-01T12:07:22.475293Z,199.50.206.190,159.108.169.234,48287,8333,8a9550fa9dee4cd8865a08feaf46a825,"[""14de0d8f04a164a5eaa35bf941d366c""]","[""341d9037dc06b4adeb35d35e21d16dd""]",[0.01042455],[0.01038741],3.714e-05,P2SH,VN,AS45899
2026-06-01T12:15:13.217664Z,31.241.202.144,195.77.181.31,46275,8333,4f105384ed9a4c0ea348a4599fbcebe5,"[""bc1qf437dc496eaa47e9b2573dc35a28be""]","[""bc1q3db847675a2f485a840d769ba5baf7""]",[0.27069411],[0.26981074],0.00088337,P2WPKH,IN,AS24560
2026-06-01T12:29:28.134226Z,197.66.58.235,153.37.217.100,34955,8333,a7380a032c8f4a46b3afb392cc4fbe23,"[""179b9aa54321a442aad5d4318f42c05""]","[""1f27b06cd11bf42a7a5e09bec3ed9c2"", ""14b4a73910b804d94b276647bfb085c""]",[0.07205219],"[0.03589265, 0.03589265]",0.00026689,P2PKH,FR,AS16276
2026-06-01T12:30:47.948783Z,169.168.7.10,140.201.134.33,43371,8333,d0a9e9cbdb7f49908dcb320500837a2e,"[""171dfffcea5cb48acb685466e03486d""]","[""1c3ac4846e3be4b56a0715d7992ddf2"", ""3e943f91b8f504c27b9589644939c1b"", ""3f8aec85d74fe469eb704d0b2a874bc""]",[0.06838794],"[0.0227662, 0.0227662, 0.0227662]",8.935e-05,P2SH,US,AS14061
2026-06-01T12:32:38.633593Z,171.206.82.98,198.5.193.246,16823,8333,85162d0959f44546807d182a26342eaa,"[""15641a6b944cb44e69589cd5eb8404b""]","[""365ad505f977f45fd88717859a06272"", ""1d642cfb0ec3b446fb3af024c56116f""]",[0.14292701],"[0.07129899, 0.07129899]",0.00032903,P2SH,RO,AS9009
2026-06-01T12:32:45.703198Z,179.72.106.64,194.27.143.229,59267,8333,f4dc4d65c8474927a760b7e3c33d9f25,"[""1bf30ea2d5cbc467a825bd9e4f9b81e""]","[""bc1q905fbf46d1814dfd915f05b9037c3b"", ""bc1q29609297f72a44d4921015b923b424""]",[0.06843659],"[0.03412506, 0.03412506]",0.00018648,P2PKH,VN,AS45899
2026-06-01T12:33:51.920818Z,39.253.38.222,214.181.112.140,9673,8333,090fcdb1f3b042e893825d753b79bd88,"[""30ad87e4409a4464b9db5de47cad51f""]","[""bc1q4f142e692c0a448ba491056b8aceb0""]",[0.06057803],[0.06033973],0.0002383,P2PKH,DE,AS3320
2026-06-01T12:35:34.440542Z,207.157.181.4,161.27.70.30,45781,8333,7310a8e6c5dd4cc1ad617bf6384bdb09,"[""186b94eaa400c4ea9badd35b7249b89""]","[""1f8e5a8609d55407baa2693af0f5a01"", ""bc1q8fe8fbafdc5141f78a1e8b4cfcb1d9""]",[0.00733416],"[0.00365484, 0.00365484]",2.447e-05,P2WPKH,DE,AS3320
2026-06-01T12:54:55.351060Z,208.48.76.248,180.116.39.196,51510,8333,4eb4b13572614fd9819f2d1a578fbf6b,"[""bc1q223875c7b4a04320ad942fb2d74b0f""]","[""1b55020d3c0d947acbfc4b1ad749448""]",[0.05391271],[0.05378688],0.00012583,P2SH,NL,AS60068
2026-06-01T13:09:37.923416Z,2.242.13.119,216.21.247.231,18206,8333,5bcec5d7155b400c82d28f8cf6c9948b,"[""bc1qb87051389f974cf387a0314ae1c162""]","[""3243b2a257e084d89ac2da64a83844f"", ""1b4469aa3654044f49abda5884d7918""]",[0.00290177],"[0.00144218, 0.00144218]",1.742e-05,P2PKH,DE,AS3320
2026-06-01T13:10:16.350166Z,125.107.87.60,221.138.67.162,34225,8333,2bddd2c1e1ce4744b3cd2de9138cf6d1,"[""bc1qdaa33a8dc7b64cd5b40a41a32e9f7b""]","[""1440b17d9cea1424396939cf8607aed"", ""3e2763c4e85574503ac6b4863b8e57e""]",[0.55346126],"[0.27569369, 0.27569369]",0.00207387,P2WPKH,DE,AS3320
2026-06-01T13:14:47Z,206.137.211.130,136.60.34.207,15069,8333,d6d92f55d03043328f9a2f8bf350eba3,"[""324920dcdcad14d36995fae34e2768c""]","[""bc1q80ebb7abeab145edad767bb95595b6"", ""305b2b2df2b6047ff822a6cba0d2c76""]",[0.105458],"[0.00285286, 0.10249652]",0.00010862,P2WPKH,RO,AS9009
2026-06-01T13:24:47Z,206.137.211.130,200.66.105.81,6415,8333,a1507323ff074f03be3337fb64bd1915,"[""305b2b2df2b6047ff822a6cba0d2c76""]","[""1221ad34b50a84c388b247fccd1099a"", ""bc1qb7e2551100ec4ec8bb3cef5e213296""]",[0.10249652],"[0.00749184, 0.09492196]",8.272e-05,P2WPKH,RO,AS9009
2026-06-01T13:29:41.393594Z,193.255.43.18,158.171.200.0,28783,8333,2fe89ef39ed649de90ae45b0506b035c,"[""35541e1ae77674059be794df4d54949""]","[""3baedad3e1e6a4845865cce4d42af26"", ""3c0f3dc94f4a6411e9968c81eb64ee3""]",[0.13627431],"[0.06792814, 0.06792814]",0.00041803,P2WPKH,RO,AS9009
2026-06-01T13:30:41.518238Z,63.72.245.30,221.98.184.35,36259,8333,68dc9ea5a86c4505abef8db66a21869a,"[""bc1q00a09e149f9e4c1b8fe57a68389f76""]","[""339b3d7bbf52e47aeb14b932316f7cf"", ""bc1qa8710260e51e4e74a41f476cc37cbc""]",[0.03289722],"[0.01643064, 0.01643064]",3.594e-05,P2WPKH,JP,AS4713
2026-06-01T13:43:04.298319Z,220.231.117.23,219.129.67.253,6202,8333,3972845659df490bbcc899d95051a589,"[""bc1q9acc0b835fe044c7a331353336e069""]","[""33451d0908ff6409dbe3832deba3d2d"", ""3eed20d766afa450fb9b9d226128e93""]",[0.01218198],"[0.00607703, 0.00607703]",2.792e-05,P2WSH,US,AS14061
2026-06-01T13:44:05.609847Z,208.43.4.140,196.87.5.129,11206,8333,08edbaea7c374588845f06fc4a782b27,"[""1b84716eae2a94b3e9c7e01bc916cc5""]","[""3d753ea9a685f42a29e8ecbfaa4cd2e""]",[0.06537178],[0.06510617],0.00026561,P2WSH,IN,AS24560
2026-06-01T13:46:47Z,206.137.211.130,33.71.37.53,48197,8333,1e6a0b1b5c2a4c919a0634d3bbb3cf73,"[""bc1qb7e2551100ec4ec8bb3cef5e213296""]","[""bc1q1128c957b7ff47f7964494bb6b09c7"", ""bc1q269824be329a415da0445ed73b1616""]",[0.09492196],"[0.00205618, 0.09279121]",7.457e-05,P2WPKH,RO,AS9009
2026-06-01T14:02:48.243277Z,131.15.56.161,27.92.59.117,42593,8333,d050db30e97e409a83af4399385294fe,"[""163bee16f06be4f1c962247880a8449""]","[""15247629cbdc1412287c01735241671""]",[0.02361383],[0.02355973],5.41e-05,P2WPKH,IN,AS9829
2026-06-01T14:12:31.802052Z,186.205.83.156,34.213.193.200,5356,8333,d8f04ebd0b4a41518a60d907c9c60fbf,"[""1b55020d3c0d947acbfc4b1ad749448""]","[""30edfbdbf94eb4e5592aa190c5edd28""]",[0.00940447],[0.00936735],3.712e-05,P2SH,RO,AS9009
2026-06-01T14:25:47Z,206.137.211.130,215.12.136.121,21670,8333,8cb3c62db9d54acd8b8ee2a0835967d7,"[""bc1q269824be329a415da0445ed73b1616""]","[""36a649b7f0f6a4bef9f16c224886578"", ""3848745d161e54352a9e389bf8aa76f""]",[0.09279121],"[0.00627737, 0.0861412]",0.00037264,P2WPKH,RO,AS9009
2026-06-01T14:26:12.708465Z,188.184.46.242,198.230.77.89,63507,8333,0c5edc3f0cf24110938827685994637b,"[""1090360cb946f474fba8628f19d8502""]","[""bc1qc2270847650542c891dfe0b56f3d5b""]",[0.04165637],[0.04156176],9.461e-05,P2PKH,US,AS7922
2026-06-01T14:29:47.253167Z,149.206.32.71,175.184.201.86,8625,8333,79c39e470f554cf6be5d54c69ff3628b,"[""bc1q4bbfb93a7d844ba4b624268d4d0835""]","[""bc1q5c49fce75b8e4e15a283a1f207af2d"", ""3cac59b3522bf4328991ecee154e092""]",[0.01848736],"[0.00922615, 0.00922615]",3.506e-05,P2PKH,US,AS7922
2026-06-01T14:36:26.308544Z,73.200.158.91,80.143.43.103,21293,8333,17c95e8d625f4086b35e0defd92138a0,"[""35225509448494a5c8433187e121b8b""]","[""317a72a47a5d84d068110b3667b67da""]",[0.05421053],[0.05405791],0.00015262,P2WPKH,US,AS16509
2026-06-01T14:51:47Z,206.137.211.130,161.22.138.138,17185,8333,89544732a8d04c1e8149e06ddd4de49b,"[""3848745d161e54352a9e389bf8aa76f""]","[""3975f33e7a0484e3ba2abe13f323295"", ""33199ec24d51b479eb93c5fa543ed67""]",[0.0861412],"[0.00611522, 0.07976656]",0.00025942,P2WPKH,RO,AS9009
2026-06-01T15:14:47Z,206.137.211.130,208.28.147.54,37750,8333,0a21cafb993541069423b298d4a59f05,"[""33199ec24d51b479eb93c5fa543ed67""]","[""bc1qb2289bf104554452b10c2a7c554178"", ""bc1q636a9e7fc5a244e896a44dcb0e1498""]",[0.07976656],"[0.00358374, 0.07607247]",0.00011035,P2WPKH,RO,AS9009
