timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn
2026-06-01T06:22:38.321331Z,206.144.184.223,56.83.28.135,24500,8333,b1eb61df55e7454ebd2796009245f51c,"[""bc1qec86cd39688f44d38f3af3af54d7b3""]","[""376b2c8d4682f465a951383738d3d85"", ""bc1q2753691e4bf24f0aa66c74419155c0""]",[0.02262702],"[0.01127772, 0.01127772]",7.159e-05,P2WPKH,US,AS14061
2026-06-01T06:48:10.154680Z,29.6.162.158,25.115.191.171,64471,8333,033edfb3e44f40e0b48d4b0048a0b659,"[""bc1qe16fdae0a3f94c36ae41b8b10a2abd""]","[""1f29b7209b1864de0a0362d875d177d""]",[0.12567953],[0.12543174],0.00024779,P2TR,FR,AS16276
2026-06-01T07:09:08.460791Z,146.32.181.207,37.64.28.92,22183,8333,824fb379632e4a48bf0e23105ad64e32,"[""bc1qd933edd18ec04befa7ec200e46a666""]","[""1b29aa15b987741c58cfb9dd4f6326a""]",[0.03897811],[0.03888113],9.698e-05,P2WPKH,VN,AS45899
2026-06-01T07:29:35.029335Z,208.112.5.110,137.223.172.42,38126,8333,ed3e0aab5b5c4816af16e62b90213e30,"[""bc1qeead00eace37426f928e253f113950""]","[""bc1qd2751c952fdd48b5ba846534b877d7"", ""154d2c47187ff4cec9273db2d7f65e9""]",[0.04543553],"[0.02265789, 0.02265789]",0.00011975,P2TR,IN,AS9829
2026-06-01T07:29:39.641906Z,70.121.23.26,219.138.219.55,4034,8333,b2a3455e22ae4f07a8952186750384e6,"[""bc1q06f5ba4b32c048f08a88802dac3bf3""]","[""bc1qd2a783a6ad8a4dfa815e4e8ed8e4b7"", ""1e5172b02afd04541906a9296a83758""]",[0.01775471],"[0.00884013, 0.00884013]",7.444e-05,P2SH,IN,AS24560
2026-06-01T07:33:16.246488Z,212.76.28.225,83.186.167.110,2091,8333,449a69f3d3744660bd687f170e37ef44,"[""16c27200a38fa4626826e569a865acd""]","[""bc1q02ed9e98a3be470d93088e47a52780"", ""3e0e2d61d01654850b522904a1788df""]",[0.03342653],"[0.01665405, 0.01665405]",0.00011842,P2WPKH,IN,AS24560
2026-06-01T07:51:25.912654Z,132.113.99.188,145.67.218.123,63809,8333,24be310e452d4157921d1eb4000c3e38,"[""bc1qd042367340b0405bb801c4ecf56d45""]","[""302a2c816e5324837b0c85c5cd92d48"", ""173d84130610448d8bd273feec99224""]",[0.03206146],"[0.01599295, 0.01599295]",7.555e-05,P2PKH,US,AS7922
2026-06-01T07:56:27.129039Z,135.72.201.57,75.254.58.31,58836,8333,9f5eb7f3796e4ebab3cf722d5a181d14,"[""1d4b5ebb5632e4b85b1420fd4b2fb94""]","[""30c3a873330534411bbabca192b9bf0"", ""1bf06d93eba274f4989d389fefe441c""]",[0.00917323],"[0.00456334, 0.00456334]",4.655e-05,P2SH,US,AS14061
2026-06-01T07:57:44.999197Z,163.81.2.133,154.29.101.81,43923,8333,e9e1ea6162dd4480894d335942182f59,"[""31b11072ae7d24e21b8cf385156103d"", ""39c0671d1baa54548a46a2790b11677""]","[""3480aef197cd943de83069b76947334"", ""1b0a959afdf6547269a9f684f73375c""]","[0.02639896, 0.02639896]","[0.02636607, 0.02636607]",6.578e-05,P2SH,US,AS7922
2026-06-01T08:12:31.744713Z,14.111.86.178,86.166.136.26,60255,8333,038b2e578870417e98c0a40433569d1b,"[""bc1qf126e4389148492897a94152a9b901""]","[""bc1qe32b072b4c2047538a3c8e2284a0d7"", ""bc1qe41647f26c0c4a55a43a6afdcb0a54""]",[0.0206577],"[0.01031571, 0.01031571]",2.629e-05,P2SH,IN,AS9829
2026-06-01T08:17:37.362488Z,183.50.28.89,218.97.187.180,42023,8333,2abaf6843b7a4b63b1c2327dd0ae18a0,"[""1fea264b392584ebea8c3b14f786160""]","[""bc1qcc204d4832084e02b9fa6aeddc6ddc""]",[0.02664801],[0.02661986],2.815e-05,P2PKH,IN,AS9829
2026-06-01T08:17:55.286328Z,30.22.253.13,154.123.221.56,16368,8333,d01d56358c51449f9c835a728774bf89,"[""3cdc9432b235c4a58bd7ac599d4a2e9""]","[""16665f946308b463a876fc73a57055b""]",[0.0987153],[0.09841428],0.00030102,P2WSH,RO,AS9009
2026-06-01T08:25:58.181454Z,146.32.181.207,163.226.69.251,6131,8333,64c8f021099d47e6aba738c83c228a52,"[""bc1qd933edd18ec04befa7ec200e46a666""]","[""1b29aa15b987741c58cfb9dd4f6326a"", ""3a8e76e27077d4e2da09f31182641e2""]",[0.02706903],"[0.0135227, 0.0135227]",2.364e-05,P2WPKH,VN,AS45899
2026-06-01T09:36:11.282162Z,170.194.164.2,207.11.189.59,45587,8333,78a2ee01cd6d4abba4abbb745eaca420,"[""31c6515da4bb9422599e0c00df5c51d""]","[""12bd28d29d58c42d2b3ef036c609240""]",[0.21071868],[0.2104365],0.00028218,P2SH,RO,AS9009
2026-06-01T09:38:19.929453Z,196.90.62.184,83.69.188.18,54574,8333,51de81c537294720b93b3ee2ee0db1de,"[""3813b1668f2c44212ab929b21945fd6""]","[""3c46cb14104ca4f3cab571bfc785321"", ""36eccca9f36d94480a5a3f4092c2d67""]",[0.02884984],"[0.0144123, 0.0144123]",2.524e-05,P2WSH,US,AS14061
2026-06-01T09:42:09.743264Z,167.135.242.66,132.12.145.172,5665,8333,85e5dc2ca76a4e0290acda78f28b8397,"[""bc1q0ea728146bce4995a59f3da06d176e"", ""3a1f8adeb21a04e02adc13e0cf85c1a""]","[""3e12549dbbde74a27a92f826e957ec0""]","[0.00813484, 0.00813484]",[0.01621203],5.766e-05,P2SH,IN,AS9829
2026-06-01T09:48:57.424164Z,205.123.47.215,118.188.213.206,7787,8333,218b2211d55244679fdc912a3484f632,"[""bc1qe4cdbfd8d74243e683b94fdfda48a6"", ""1e6b6e6d5571242299e6d4c6e08f0ab""]","[""bc1q7912b0fefbe84cc1bafe21d19fb39e""]","[0.14724442, 0.14724442]",[0.29423952],0.00024932,P2PKH,IN,AS24560
2026-06-01T09:52:48.185410Z,191.157.68.8,132.236.71.150,51713,8333,d0a5ac7fff4c447aa56307386deeb688,"[""bc1q40290ed185e143958aadc70675ddcf"", ""110d40b04771f43aca8d1075ddba6e5"", ""30a9a49105c9a4ea183a0b4ac5ff4af""]","[""199fd158a591a438399bcf91c067b50""]","[0.0258754, 0.0258754, 0.0258754]",[0.07733803],0.00028817,P2WPKH,FR,AS16276
2026-06-01T10:19:44.767215Z,168.164.170.184,143.200.33.176,45400,8333,10b78c4d19b24560a889d92303d9bac2,"[""bc1q86137ceaa7c64f65bef7804779c703""]","[""bc1q3af1755b11904e33978cb57a56394d""]",[0.02889504],[0.02880571],8.933e-05,P2PKH,JP,AS4713
2026-06-01T10:25:15.750534Z,193.155.149.127,205.144.123.150,1579,8333,12eb84ab79c84b8c8d7c38726e81b304,"[""1b7769983a3bc4565941ccaae860fa9""]","[""108f2fe94e0654379a26257d27fe724""]",[0.01362278],[0.01358067],4.211e-05,P2WPKH,NL,AS60068
2026-06-01T11:06:38.369820Z,153.42.225.70,147.127.132.69,48369,8333,bb5428f2bfc1436a8fbb5ef57de757de,"[""1cf754cdcbabf43129ba04ac3573e1b""]","[""31b11072ae7d24e21b8cf385156103d"", ""344bda77c9b0545808cc66752e2a2d8""]",[0.28825639],"[0.14396834, 0.14396834]",0.0003197,P2WSH,NL,AS60068
2026-06-01T11:28:59.681300Z,188.32.174.45,14.168.97.127,41399,8333,f731ca6675b947e08174cd605e0716ba,"[""36cc5cd61498e440bb385b0421c39f4""]","[""30d2a7c9422a6409c95ca27c76169ed"", ""3f114785913734179a2a11a7f5435af""]",[0.03617775],"[0.01802746, 0.01802746]",0.00012284,P2TR,IN,AS9829
2026-06-01T11:30:40.980970Z,183.143.202.109,218.139.155.17,59783,8333,1bc3030da4cc4cce892fc66fe7e7758f,"[""3e0dd4e576b744f3aafa6160bbc4e32""]","[""1b2b3c6d13add413e90ff49a8fa7bbe"", ""1eac694c435e743748f12a65c4331e6""]",[0.01597581],"[0.00795487, 0.00795487]",6.607e-05,P2PKH,US,AS14061
2026-06-01T11:38:33.918989Z,134.217.173.106,136.182.67.108,39662,8333,93a10a39008a4f4abc405841640c53b6,"[""bc1q0b28fbabde74440c9f4095678de203""]","[""3e8e751cc40364b7f968a6656c6e2ba""]",[0.03968256],[0.03954821],0.00013435,P2WPKH,DE,AS3320
2026-06-01T11:52:26.943736Z,26.52.117.132,140.218.192.50,29164,8333,60b5c5db37e24ede8959a0581bcbcbe2,"[""36964ca0e77a946aa9766be5f5ff8a2""]","[""131b4f2788fd8403598f7fc1729367c""]",[0.0190592],[0.01901622],4.298e-05,P2WPKH,IN,AS24560
2026-06-01T12:02:54.931647Z,50.100.106.230,153.124.193.222,6545,8333,ef9f52eee7824eb1b8fbad2505e0ef1c,"[""34a217bf7b3bb4ce7b4ac2156da587b""]","[""3e8e751cc40364b7f968a6656c6e2ba"", ""bc1q1505734fe00043e486046e179ff516""]",[0.02188838],"[0.01092422, 0.01092422]",3.993e-05,P2TR,RO,AS9009
2026-06-01T12:07:22.475293Z,199.50.206.190,159.108.169.234,48287,8333,c8d8f4f61ad94beca2eef42c2376e1e1,"[""12917aca81a7941369935232033184a""]","[""314b14ed4b324494baa0e27fc7afa74""]",[0.01042455],[0.01038741],3.714e-05,P2SH,VN,AS45899
2026-06-01T12:15:13.217664Z,31.241.202.144,195.77.181.31,46275,8333,0d8ead2f1bf041bebf83641a92e681f7,"[""bc1q97280e8ef8d546858ca549d4dc01ed""]","[""bc1q9ec5208d8bcc43c88e3d1f0e017802""]",[0.27069411],[0.26981074],0.00088337,P2WPKH,IN,AS24560
2026-06-01T12:29:28.134226Z,197.66.58.235,153.37.217.100,34955,8333,337e577dbd28411689dc47a80b8f0508,"[""1d6d8598a70234f64b052c2aeed7407""]","[""1bc482a60e5af4e5ea9e24b83187216"", ""1fbf210bc0ad4432186fb4432b58f2e""]",[0.07205219],"[0.03589265, 0.03589265]",0.00026689,P2PKH,FR,AS16276
2026-06-01T12:30:47.948783Z,169.168.7.10,140.201.134.33,43371,8333,0ac6f577201e4bd786b44098545aa3ad,"[""158337a92022c474681b145a8ee85b2""]","[""1f2e0f4c54d514da8a3404e03c2c074"", ""3c5cb7c6e4b1e453e905e1f032b0bbd"", ""327d0ff7afd8c47fd81f5bccaa16718""]",[0.06838794],"[0.0227662, 0.0227662, 0.0227662]",8.935e-05,P2SH,US,AS14061
2026-06-01T12:32:38.633593Z,171.206.82.98,198.5.193.246,16823,8333,5fe6b28b58ed4d988c76c4c241d87f12,"[""1f47ed3e2eb6e4548837c363dbcf4e2""]","[""3c4b3b575729c4b9e8440d0d2d4b5f2"", ""1113aef82a46f4330b4628048b5abef""]",[0.14292701],"[0.07129899, 0.07129899]",0.00032903,P2SH,RO,AS9009
2026-06-01T12:32:45.703198Z,179.72.106.64,194.27.143.229,59267,8333,48a26d99887a4c19bdbf2f16082dbd79,"[""15c019feebf5c4b45bdd7d90170cdb5""]","[""bc1qa0c8a15f131d4f52b05421765eb88d"", ""bc1qbc305d48cb924966b0f44d7f0cbd03""]",[0.06843659],"[0.03412506, 0.03412506]",0.00018648,P2PKH,VN,AS45899
2026-06-01T12:33:51.920818Z,39.253.38.222,214.181.112.140,9673,8333,6b407486451f4e06a91e97063cce2ba8,"[""35eebfab4126744efa1bd837558746e""]","[""bc1qf126e4389148492897a94152a9b901""]",[0.06057803],[0.06033973],0.0002383,P2PKH,DE,AS3320
2026-06-01T12:35:34.440542Z,207.157.181.4,161.27.70.30,45781,8333,14205af2fdb74372a31533cf4c3360a9,"[""1f97da81dcd54400dae57ac382602d5""]","[""14213725fe42740a7ae5f8f197d2d05"", ""bc1q2d6efbdb95e64315869e57cda26ed7""]",[0.00733416],"[0.00365484, 0.00365484]",2.447e-05,P2WPKH,DE,AS3320
2026-06-01T12:54:55.351060Z,208.48.76.248,180.116.39.196,51510,8333,a2cb145dea284d4a90e3c2a0708c9f3d,"[""bc1q0841e146cb0040fea605bb52f68378""]","[""1b0437224a34a4cadbf4cead832a5e1""]",[0.05391271],[0.05378688],0.00012583,P2SH,NL,AS60068
2026-06-01T13:09:37.923416Z,2.242.13.119,216.21.247.231,18206,8333,1e7408e1eb2c4e5bb1e833e03bf916ce,"[""bc1qa75b0696e1cd4f6c923f1840ee4b63""]","[""3a1ba9b0440744629a87e3b4d16b97f"", ""1b9c3076c2f484efbb79fa6a4c99c00""]",[0.00290177],"[0.00144218, 0.00144218]",1.742e-05,P2PKH,DE,AS3320
2026-06-01T13:10:16.350166Z,125.107.87.60,221.138.67.162,34225,8333,c44c1f8a3c614ce7b3774bf5d0ff4449,"[""bc1q1810430efbd84d25b2d3f44440d4b9""]","[""191e4297c52e741b3a5234215bc0c71"", ""3f616486daa594e818cff5717cf7c48""]",[0.55346126],"[0.27569369, 0.27569369]",0.00207387,P2WPKH,DE,AS3320
2026-06-01T13:14:47Z,206.137.211.130,136.60.34.207,15069,8333,602dbbb448534fcf876dd8a4e068ad12,"[""32fb8f09cb8734b3a9023c13354c794""]","[""bc1q10c5d7f450634f5f98b491cf5dcb6d"", ""359cd94801e6e40cd8a9b6f706054b1""]",[0.105458],"[0.00285286, 0.10249652]",0.00010862,P2WPKH,RO,AS9009
2026-06-01T13:24:47Z,206.137.211.130,200.66.105.81,6415,8333,74c58244919643dcb9ffd214c7b7cc15,"[""359cd94801e6e40cd8a9b6f706054b1""]","[""1b7e57cf1f67541a2b8b68ec35ff978"", ""bc1q7130f70796754ee68e56d91bfb459b""]",[0.10249652],"[0.00749184, 0.09492196]",8.272e-05,P2WPKH,RO,AS9009
2026-06-01T13:29:41.393594Z,193.255.43.18,158.171.200.0,28783,8333,10af8098c56c4460a87cc547d98beba9,"[""35ca46c759126426e994099204e6424""]","[""30d2a7c9422a6409c95ca27c76169ed"", ""3dacc99c4ed364808a4f4518995b082""]",[0.13627431],"[0.06792814, 0.06792814]",0.00041803,P2WPKH,RO,AS9009
2026-06-01T13:30:41.518238Z,63.72.245.30,221.98.184.35,36259,8333,6044e2b309e24e55ad990cd888ae1b58,"[""bc1q4cff80857fb746a99add9327ac9c50""]","[""32a3721f0db994f47b6f5f00534fe3e"", ""bc1q5174ab22227449cea88d13724b7e52""]",[0.03289722],"[0.01643064, 0.01643064]",3.594e-05,P2WPKH,JP,AS4713
2026-06-01T13:43:04.298319Z,220.231.117.23,219.129.67.253,6202,8333,a5e800e507434da9903cc26b7197baea,"[""bc1q0a3aa4f48e79491fbae8e26e0e2d84""]","[""3ad3de9fe87da4306a7fbb286390928"", ""3d4a81c49bd8f414ea33387188e2e04""]",[0.01218198],"[0.00607703, 0.00607703]",2.792e-05,P2WSH,US,AS14061
2026-06-01T13:44:05.609847Z,208.43.4.140,196.87.5.129,11206,8333,0bba8a2249654f53ba88d2767a75cfe2,"[""1964dd15676634c9780812740882dab""]","[""364ee80be0c0643c6ba366bd52305d0""]",[0.06537178],[0.06510617],0.00026561,P2WSH,IN,AS24560
2026-06-01T13:46:47Z,206.137.211.130,33.71.37.53,48197,8333,55a024f858de4aa6a35aba59c9db3e86,"[""bc1q7130f70796754ee68e56d91bfb459b""]","[""bc1q9601bfd8ab61423087a6461da2482a"", ""bc1qae99c5c0bbe3454a8213f7f3f63bf6""]",[0.09492196],"[0.00205618, 0.09279121]",7.457e-05,P2WPKH,RO,AS9009
2026-06-01T14:02:48.243277Z,131.15.56.161,27.92.59.117,42593,8333,832773e2d8c4468f9e78c47c7803ed56,"[""1e3b7cae0d6a7457dbdab59453f34f1""]","[""1eae47c4af3b74228b1ab100a8fc606""]",[0.02361383],[0.02355973],5.41e-05,P2WPKH,IN,AS9829
2026-06-01T14:12:31.802052Z,186.205.83.156,34.213.193.200,5356,8333,c1f8abd7d31640a8b87270710c4e6656,"[""1b0437224a34a4cadbf4cead832a5e1""]","[""31b11072ae7d24e21b8cf385156103d""]",[0.00940447],[0.00936735],3.712e-05,P2SH,RO,AS9009
2026-06-01T14:25:47Z,206.137.211.130,215.12.136.121,21670,8333,c90bea22f8a54fbc8d4d3972fa05b95c,"[""bc1qae99c5c0bbe3454a8213f7f3f63bf6""]","[""396e9242210f14afe8e5e71ff2a6733"", ""355bc82cbbb1d451597cd2624280e74""]",[0.09279121],"[0.00627737, 0.0861412]",0.00037264,P2WPKH,RO,AS9009
2026-06-01T14:26:12.708465Z,188.184.46.242,198.230.77.89,63507,8333,a7a596cd49714747a7a12a12e1ba4df7,"[""15aa54aca48ea42388fd8a985520ec2""]","[""bc1q7e31443feca7453281754bce39ceda""]",[0.04165637],[0.04156176],9.461e-05,P2PKH,US,AS7922
2026-06-01T14:29:47.253167Z,149.206.32.71,175.184.201.86,8625,8333,1dcf9da270dd4241ae9269bbda1d7f97,"[""bc1qbabe42fb68da4f03a635308f7b492c""]","[""bc1q822c5d16d6b84ed79f70c1c21d6221"", ""36c16ef784a724b80b017d2ba269ab0""]",[0.01848736],"[0.00922615, 0.00922615]",3.506e-05,P2PKH,US,AS7922
2026-06-01T14:36:26.308544Z,73.200.158.91,80.143.43.103,21293,8333,06b6e80d9f304f1cb3103c8aea1d48d9,"[""35bec02fb2bd342979c0d6b2ba5cb00""]","[""33a9d723640c546de9cddff5ba3690a""]",[0.05421053],[0.05405791],0.00015262,P2WPKH,US,AS16509
2026-06-01T14:51:47Z,206.137.211.130,161.22.138.138,17185,8333,ffb57e8ba70c46b9a1e3ca16027812d1,"[""355bc82cbbb1d451597cd2624280e74""]","[""3065e371c0a974d32a29e517a619536"", ""3c549202ac3334ed0921d08d32c78bf""]",[0.0861412],"[0.00611522, 0.07976656]",0.00025942,P2WPKH,RO,AS9009
2026-06-01T15:14:47Z,206.137.211.130,208.28.147.54,37750,8333,6953a0230b884943bdcff0ae694bbc72,"[""3c549202ac3334ed0921d08d32c78bf""]","[""bc1q755f502697714f64945a4af44a370d"", ""bc1q2ba845db57ea40558e87fc83469259""]",[0.07976656],"[0.00358374, 0.07607247]",0.00011035,P2WPKH,RO,AS9009
