timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn
2026-06-01T02:33:31.378736Z,162.87.247.89,198.152.105.162,18247,8333,79891457851b4d038344d80027ffda54,"[""bc1q918d3b4918aa4ecdbe238d43ff1bbc""]","[""36dc925b3ba8a43099f1575f6b7830c"", ""17dfce56db5c3421792e910b2493a04"", ""3fa0bb5336fff4cc788b8d2011a107a""]",[0.07661078],"[0.0254987, 0.0254987, 0.0254987]",0.00011468,P2PKH,VN,AS45899
2026-06-01T02:47:10.978243Z,186.214.193.95,196.235.71.232,51855,8333,0712930bdbca467aacaf91de63cfe1ad,"[""bc1qf8caf7cc7ee941c599bcdd45002aa7""]","[""1c0e6619cb3714a619319185225c657"", ""18f41b3de558047139ec9b2f0e21b6e""]",[0.03412132],"[0.01702091, 0.01702091]",7.95e-05,P2PKH,US,AS14061
2026-06-01T03:05:42.221046Z,192.159.106.142,7.205.211.24,39554,8333,0bfd74cd148247cc837810500f261419,"[""114a3d08ae82b419a850aab0aec3e20""]","[""bc1qb9816c45788048a8a1ceeacead0a9a""]",[0.13013078],[0.12968647],0.00044431,P2WPKH,IN,AS24560
2026-06-01T03:07:53.809966Z,147.231.16.9,132.194.30.93,29084,8333,4b9ae982f88448bc9233d696a78c5899,"[""1f487a296b1f844cba6f6fb40dbc7b6"", ""bc1q054a69fe54b045e4a9a4aaac825d09"", ""bc1qab83c12bb1a647ac82ea9589a7ecb3""]","[""bc1q79d3f04c454246aa8757c09040b3a1""]","[0.0253724, 0.0253724, 0.0253724]",[0.07583975],0.00027745,P2WPKH,NL,AS60068
2026-06-01T03:42:13.016685Z,109.29.135.198,196.33.177.1,54339,8333,5e545444cefc474085900949aa702255,"[""bc1q42d8e74ab286428d9f587c59afd0c7""]","[""bc1q48fdd42d106a4b8399f73a220782b2"", ""1babb81a433da4df2a9fa4f5d88ea98""]",[0.01423398],"[0.00710497, 0.00710497]",2.405e-05,P2TR,US,AS7922
2026-06-01T03:44:32.859239Z,197.214.197.233,3.66.8.70,35907,8333,d6526b1bfe7b44afbc545b002c4a4eb9,"[""351ca63cd079c407ebf0b22724828b8""]","[""37e51e2c54d2b4ce2b6a966b4431068""]",[0.15784962],[0.15744574],0.00040388,P2PKH,US,AS14061
2026-06-01T04:02:41.672584Z,72.98.133.77,13.39.77.231,22234,8333,2f75a289715741468e679134082c0288,"[""bc1q8081039d05d24df7bd5653b9e7b5ac""]","[""3ac1485affb704f3b9605815117cc4a""]",[0.08129414],[0.0810902],0.00020394,P2PKH,IN,AS9829
2026-06-01T04:19:43.931086Z,123.82.202.30,193.39.100.89,18544,8333,3553e9920595483b91d25f063a42364e,"[""13ee91a27b9074196bd20288fe7a29f""]","[""bc1q675492aac0c14259ae0af90858bd05""]",[0.04785986],[0.04777746],8.24e-05,P2WPKH,DE,AS3320
2026-06-01T04:40:02.108448Z,23.154.191.175,143.99.229.125,9909,8333,84899938b3ec4b2889eba20053e1a606,"[""bc1q5aa0672099cf4bc5862ec7277902c8""]","[""bc1q36e1393f0d404a018faeb8d993a852""]",[0.01554181],[0.0154797],6.211e-05,P2WPKH,FR,AS16276
2026-06-01T04:50:26.856657Z,1.60.16.222,193.199.63.136,57846,8333,4551a8c6f8ae4d5796c4042449d43c97,"[""bc1qd2a94d44906a438991b8bcd573cdea""]","[""bc1qd2947a9af59541eb9d30fe0ff46670"", ""3c15a822978194c41a9ce31e3b1c159""]",[0.03283259],"[0.01635029, 0.01635029]",0.000132,P2WPKH,RO,AS9009
2026-06-01T04:54:09.121735Z,169.65.166.79,197.83.176.252,17386,8333,63db4302dfac4be7b7f6f707e2e9e2ce,"[""16efe132ac75a4bd98d65a110e5a24d""]","[""3b940a0c16b4142abab786c03b0e1e4"", ""1b7d5b72f029f446f8c9b7dea2ba144""]",[0.00711189],"[0.00354044, 0.00354044]",3.102e-05,P2WPKH,VN,AS45899
2026-06-01T05:03:45.420378Z,213.110.28.164,162.61.60.212,17247,8333,333f4460be2b4fa49a84cb574b4a2cf1,"[""317040256e34c477497c25ade16f438""]","[""bc1q5518de81173448439266e9bc700907""]",[0.08515449],[0.08500591],0.00014858,P2WSH,IN,AS24560
2026-06-01T05:09:21.165075Z,149.28.131.75,203.216.138.63,38866,8333,1b27842f4cba4ea28e0aaeebe5020042,"[""3640d577d3cc14d75aaa345dcac90eb""]","[""3517e0929fd0d4c4f97024df9d21cb6"", ""1d5a82cb90beb4ada9bcce1111710c1""]",[0.07314307],"[0.03649799, 0.03649799]",0.0001471,P2WPKH,VN,AS45899
2026-06-01T05:12:20.226383Z,102.112.60.47,78.219.114.131,25611,8333,08bea5b7a1e045f69ea8ae6fce0032b1,"[""34057c1930578491180718e8e85bec5""]","[""bc1q5ef4de03f0a74c1288752f929bdde1""]",[0.04705837],[0.04692144],0.00013693,P2PKH,JP,AS4713
2026-06-01T05:35:11.969392Z,180.185.224.8,99.44.114.165,58703,8333,3d734eb64c424347994de05e82ece61d,"[""34156d3ff132a444fa6b0b4a3930969""]","[""bc1q661017b2ea314491bf19dac671fcd8""]",[0.0321842],[0.03208673],9.747e-05,P2PKH,RO,AS9009
2026-06-01T05:40:19.710448Z,210.96.234.42,145.126.48.163,19257,8333,f4ccf12cd8344d5080efcdb31002b7bf,"[""3259bc4ec97d749c491ea702a99eeb0""]","[""11e619db456814befa1e6f0cb8ded2c"", ""bc1q5120eac0777347139e7ac7dee92e15""]",[0.08556167],"[0.04269413, 0.04269413]",0.00017342,P2PKH,FR,AS16276
2026-06-01T05:44:03.377113Z,194.223.167.75,150.197.156.86,22473,8333,79547f20dc514f47ab9b8a4f5ffc6929,"[""bc1q2bcbfad76d4d4519a60d3d91cb995f""]","[""13451d94c68164e399ba0539f8921a1"", ""39f930d19c4aa4dfcbb9c6649aa8d14""]",[0.0557398],"[0.02780661, 0.02780661]",0.00012658,P2PKH,RO,AS9009
2026-06-01T06:08:17.503973Z,200.186.84.139,199.221.27.44,7128,8333,a99c7697fca444a58565b46d80eb89f7,"[""3eedd83663cc14b4799929f4fec6a86""]","[""bc1qa9884f2ca5884f2a8d9560293dd99b"", ""bc1q4e61fac609c84d7c820032a1fe44b4""]",[0.03304814],"[0.01646055, 0.01646055]",0.00012703,P2WPKH,DE,AS3320
2026-06-01T06:22:38.321331Z,206.144.184.223,56.83.28.135,24500,8333,1df25d86d88b40d19b8c99ba9fc96ae6,"[""bc1qfaa770401e5744a3abbbd1d80cb2c2""]","[""386c632ee805140aab2cdd0b4f2bf4a"", ""bc1q912592b7fc4b47bb91a4960c6e7d66""]",[0.02262702],"[0.01127772, 0.01127772]",7.159e-05,P2WPKH,US,AS14061
2026-06-01T06:48:10.154680Z,29.6.162.158,25.115.191.171,64471,8333,99d729cf74794dc48ffb67435d65af73,"[""bc1qa78c53d9f84f4c4aa2fa6d43fb19d4""]","[""15b91ca5aa30240218f476d2d4f50c9""]",[0.12567953],[0.12543174],0.00024779,P2TR,FR,AS16276
2026-06-01T07:09:08.460791Z,146.32.181.207,37.64.28.92,22183,8333,9259d3231d584263bc26ed219b1d5f60,"[""bc1q37e8f02bcbe7449e989523cb69b093""]","[""1e351f55956d641c6b0a3eb092ac144""]",[0.03897811],[0.03888113],9.698e-05,P2WPKH,VN,AS45899
2026-06-01T07:29:35.029335Z,208.112.5.110,137.223.172.42,38126,8333,4444d28c3aab4db7a2d054aa2c3c3ae2,"[""bc1qd6a3b3848b7b43adaa8f56eaff0c60""]","[""bc1q5de8db9451f24710995688a91c8b0d"", ""1d21c8cbff56c4d61a427e32c9d5501""]",[0.04543553],"[0.02265789, 0.02265789]",0.00011975,P2TR,IN,AS9829
2026-06-01T07:29:39.641906Z,70.121.23.26,219.138.219.55,4034,8333,bd5b5ccff54b433d93ac23376d9a483a,"[""bc1q7d966f069b7f4195938d5aa7100afe""]","[""bc1qeadbe9a23b014f60b62ca0fdb52722"", ""16365368921cc4c029dfeebfdd17c42""]",[0.01775471],"[0.00884013, 0.00884013]",7.444e-05,P2SH,IN,AS24560
2026-06-01T07:33:16.246488Z,212.76.28.225,83.186.167.110,2091,8333,852fdda5647647aa8033d8463d6adb42,"[""18bf7585f7ebf47e8bfba230e2dae94""]","[""bc1qffd1c5394ac54c7aa60bf0bbc09a37"", ""36aa0a09d40a34e58abaafc22a9cd02""]",[0.03342653],"[0.01665405, 0.01665405]",0.00011842,P2WPKH,IN,AS24560
2026-06-01T07:51:25.912654Z,132.113.99.188,145.67.218.123,63809,8333,62429c87666d448098b5d111e6cb5df4,"[""bc1q192147ad511b4d66bf8d88605790ec""]","[""35d8aaad560394475b882d66860e2fe"", ""1eed1b650060f46158c115599867a68""]",[0.03206146],"[0.01599295, 0.01599295]",7.555e-05,P2PKH,US,AS7922
2026-06-01T07:56:27.129039Z,135.72.201.57,75.254.58.31,58836,8333,6d94ff4cdc444cb883a7bfb403c83c6e,"[""1253de1cb07a34679aef2175bfdf3bd""]","[""326900169471346ab817931e58ea8f4"", ""13170b262f7a9472892deedb1730cb5""]",[0.00917323],"[0.00456334, 0.00456334]",4.655e-05,P2SH,US,AS14061
2026-06-01T07:57:44.999197Z,163.81.2.133,154.29.101.81,43923,8333,7383372883ab498cb1d2b11ef289aa3a,"[""3573b985b192f48c6a7830ad085feb6"", ""3a0591f6976df48a58b2d260cf6fa10""]","[""3878b1f80d5274bfbbf7a76545de181"", ""1caae3952d6894d1881359c89c0e6a0""]","[0.02639896, 0.02639896]","[0.02636607, 0.02636607]",6.578e-05,P2SH,US,AS7922
2026-06-01T08:12:31.744713Z,14.111.86.178,86.166.136.26,60255,8333,e2c2a3799d3741e68f27aaebcf1636de,"[""bc1q65da8db83fd8446284bda621a2a5ea""]","[""bc1q10e1bd94320f4a9e8a746abdf23c7c"", ""bc1q3ced5a7d6bad46fa9bb9a066dc7f3f""]",[0.0206577],"[0.01031571, 0.01031571]",2.629e-05,P2SH,IN,AS9829
2026-06-01T08:17:37.362488Z,183.50.28.89,218.97.187.180,42023,8333,fe97b16f3fe84cc08d7213305adedda2,"[""1142605d41a5d48a9aaec1e1a3ce1dd""]","[""bc1q42d8e74ab286428d9f587c59afd0c7""]",[0.02664801],[0.02661986],2.815e-05,P2PKH,IN,AS9829
2026-06-01T08:17:55.286328Z,30.22.253.13,154.123.221.56,16368,8333,9f466d1666494d358954103af521f81f,"[""3a850921ef4fe424eb9fb2d0aca3971""]","[""1141e72d9c739465db03abc1055854f""]",[0.0987153],[0.09841428],0.00030102,P2WSH,RO,AS9009
2026-06-01T08:25:58.181454Z,146.32.181.207,163.226.69.251,6131,8333,888f1e6fd610467da62b7305020ce6ff,"[""bc1q37e8f02bcbe7449e989523cb69b093""]","[""1e351f55956d641c6b0a3eb092ac144"", ""3985f71f761364c798cd67524fc7b1e""]",[0.02706903],"[0.0135227, 0.0135227]",2.364e-05,P2WPKH,VN,AS45899
2026-06-01T09:36:11.282162Z,170.194.164.2,207.11.189.59,45587,8333,12c199a0fb2048abb06d5bfa789a8a5c,"[""369865e9801194ad9888b8065e50fa3""]","[""113e9362346d04a99847a062e3d9c55""]",[0.21071868],[0.2104365],0.00028218,P2SH,RO,AS9009
2026-06-01T09:38:19.929453Z,196.90.62.184,83.69.188.18,54574,8333,fd0ae2917b80400fa4380df8d05e20f7,"[""3904f8fb3cddc4841ab2f789269a500""]","[""39cc2341e337f43768ccd265883e3f8"", ""3ea368063dbc54ee3b546b759495a6c""]",[0.02884984],"[0.0144123, 0.0144123]",2.524e-05,P2WSH,US,AS14061
2026-06-01T09:42:09.743264Z,167.135.242.66,132.12.145.172,5665,8333,669052ff78ba4f15a5dbe1681e15ed40,"[""bc1qe0651898735c463e88b7ba8383cc5b"", ""319f6dc2461584929ae48682d830304""]","[""33d19a1a81cc54ed496bf01bbc42ebe""]","[0.00813484, 0.00813484]",[0.01621203],5.766e-05,P2SH,IN,AS9829
2026-06-01T09:48:57.424164Z,205.123.47.215,118.188.213.206,7787,8333,fb31a1d661274aa296d375920d89b5ab,"[""bc1qc918bb7e6bd549249a4268924df4d6"", ""1bdd21c4d772048ec808b0dc4e7da92""]","[""bc1q5b646ba7d70940269040bfad9303b4""]","[0.14724442, 0.14724442]",[0.29423952],0.00024932,P2PKH,IN,AS24560
2026-06-01T09:52:48.185410Z,191.157.68.8,132.236.71.150,51713,8333,3039e3cde18848b48769e438f3429b51,"[""bc1q3b66367b6be7446b89f4cd7a98b717"", ""1ff1be98aaaad46769d2167033d1b44"", ""388d2f2a459064a7f8da33a31427ea3""]","[""12e0fb1b1295e4c778483abc3d3706d""]","[0.0258754, 0.0258754, 0.0258754]",[0.07733803],0.00028817,P2WPKH,FR,AS16276
2026-06-01T10:19:44.767215Z,168.164.170.184,143.200.33.176,45400,8333,ab78b2e540d6471aa12ea1c056f873b6,"[""bc1q6a589a13841a4ca0b46e3ec293a52c""]","[""bc1q388910e8e404425282c634061cee32""]",[0.02889504],[0.02880571],8.933e-05,P2PKH,JP,AS4713
2026-06-01T10:25:15.750534Z,193.155.149.127,205.144.123.150,1579,8333,202ec5b92aa1460bba8d2f1d0e9360a1,"[""1aa5530a0c9744612b11b1b2d2e2044""]","[""1ba4a00732ddb402e821c95038f48bd""]",[0.01362278],[0.01358067],4.211e-05,P2WPKH,NL,AS60068
2026-06-01T11:06:38.369820Z,153.42.225.70,147.127.132.69,48369,8333,8a38830eb83d41b3823610dcf1be600d,"[""12051349100da426384633420aacfab""]","[""3573b985b192f48c6a7830ad085feb6"", ""33e797c91e6174a628098b10535a7f1""]",[0.28825639],"[0.14396834, 0.14396834]",0.0003197,P2WSH,NL,AS60068
2026-06-01T11:28:59.681300Z,188.32.174.45,14.168.97.127,41399,8333,a3e2f6a17c164c45b3bb680a4caa4e5f,"[""35a101ed008654e6ca74fa9713cdba1""]","[""35c3e45dfd9c2465182dc613d634ec8"", ""32477e993f5204349bd11a7ace27de9""]",[0.03617775],"[0.01802746, 0.01802746]",0.00012284,P2TR,IN,AS9829
2026-06-01T11:30:40.980970Z,183.143.202.109,218.139.155.17,59783,8333,3dc3c04bcc0647899f6bde8bd6f687f4,"[""3412022f241844d3bb3a51c5737b379""]","[""1d10a9d36ad2f42f79c77c13f14af2d"", ""1ca246426980f426f982d135f7f4b8b""]",[0.01597581],"[0.00795487, 0.00795487]",6.607e-05,P2PKH,US,AS14061
2026-06-01T11:38:33.918989Z,134.217.173.106,136.182.67.108,39662,8333,e675de5d574145b0a86ea57f223db1da,"[""bc1qd2678d49eeaf4074be8dbbb199fca2""]","[""3285aa1e893d7406db3fdad11e123f4""]",[0.03968256],[0.03954821],0.00013435,P2WPKH,DE,AS3320
2026-06-01T11:52:26.943736Z,26.52.117.132,140.218.192.50,29164,8333,7493790ed92143ffb7968170ca1a8aa4,"[""39b1b1579d10341149428a6c2da8be7""]","[""1d25f60339a144158b99d57122a1fc0""]",[0.0190592],[0.01901622],4.298e-05,P2WPKH,IN,AS24560
2026-06-01T12:02:54.931647Z,50.100.106.230,153.124.193.222,6545,8333,08bc68b3f8da4396b6188bf753f8d905,"[""32a3bfe8130b44f5fafda5dd6a05cde""]","[""3285aa1e893d7406db3fdad11e123f4"", ""bc1q1f517dffff234f1b8e9eda55ae4248""]",[0.02188838],"[0.01092422, 0.01092422]",3.993e-05,P2TR,RO,AS9009
2026-06-01T12:07:22.475293Z,199.50.206.190,159.108.169.234,48287,8333,6ee55373ddf3410ea98e7f359be20cec,"[""13a4338f39a6f46a38817ced9bd495e""]","[""3c64a853c91be43bcb3853ffe943429""]",[0.01042455],[0.01038741],3.714e-05,P2SH,VN,AS45899
2026-06-01T12:15:13.217664Z,31.241.202.144,195.77.181.31,46275,8333,3984734d13f645b8ba3e59669e07f254,"[""bc1qf1e2896262a644049c0e0e035259ee""]","[""bc1q6ba649c17c20472a859bd20d270d05""]",[0.27069411],[0.26981074],0.00088337,P2WPKH,IN,AS24560
2026-06-01T12:29:28.134226Z,197.66.58.235,153.37.217.100,34955,8333,23f6d56d24e341b689c3b76d9a0a337f,"[""1f3a53462875a41a18b89e8decb04ea""]","[""1d5c57e55021549cfb7a33e1a46aebc"", ""1a521f8421aee4b7faa37ed4d737f8d""]",[0.07205219],"[0.03589265, 0.03589265]",0.00026689,P2PKH,FR,AS16276
2026-06-01T12:30:47.948783Z,169.168.7.10,140.201.134.33,43371,8333,61111c74bdfd44d590b53939db551985,"[""10709a09fabc24dfcb66c59d4cf89b4""]","[""121dd463232214995abbd190d00fd54"", ""3d0b1bb5b822643ec9a4ea2edbe9c8f"", ""362b131f6f57d45e5be01863a6614f1""]",[0.06838794],"[0.0227662, 0.0227662, 0.0227662]",8.935e-05,P2SH,US,AS14061
2026-06-01T12:32:38.633593Z,171.206.82.98,198.5.193.246,16823,8333,6e9ac9583d194ed6ad23da3cc4411431,"[""1e29caa305078471088fb7638a53952""]","[""3108b01d536594c6ab5dd0485a97add"", ""1cc9a7f08465749e38e0944b67e464e""]",[0.14292701],"[0.07129899, 0.07129899]",0.00032903,P2SH,RO,AS9009
2026-06-01T12:32:45.703198Z,179.72.106.64,194.27.143.229,59267,8333,12e85fe9c94c4182a2b5bbcd67ea902d,"[""196f6d4e012d1443c8fe3bc93b946d3""]","[""bc1q13b7a2bfacdb485eb9d66c987a7c00"", ""bc1q8d61d67d3b5143f786eb06d4d57b53""]",[0.06843659],"[0.03412506, 0.03412506]",0.00018648,P2PKH,VN,AS45899
2026-06-01T12:33:51.920818Z,39.253.38.222,214.181.112.140,9673,8333,b102cb874e53418cbbb67083e2ee446d,"[""36a92ed774adf4316809df7dd065519""]","[""bc1q65da8db83fd8446284bda621a2a5ea""]",[0.06057803],[0.06033973],0.0002383,P2PKH,DE,AS3320
2026-06-01T12:35:34.440542Z,207.157.181.4,161.27.70.30,45781,8333,05a98fbea2db4d6f96ec99690d618597,"[""16c8a8b2e2c864077b311aaaa8bc38e""]","[""186ef6d58823f4e35a4f4dcb6e9c455"", ""bc1qbda9ba91fca24a1eba85d584b1ffeb""]",[0.00733416],"[0.00365484, 0.00365484]",2.447e-05,P2WPKH,DE,AS3320
2026-06-01T12:54:55.351060Z,208.48.76.248,180.116.39.196,51510,8333,3267049a720d4d10ace9fe842ba0b36e,"[""bc1q183c4a0682394102b4c680471572cc""]","[""1c9be498f113840088bd3c3b0e884f2""]",[0.05391271],[0.05378688],0.00012583,P2SH,NL,AS60068
2026-06-01T13:09:37.923416Z,2.242.13.119,216.21.247.231,18206,8333,6f2dd3b735154bf6883313dbb7b73e70,"[""bc1q0b9d76d8ab7e48798f2fa568225f0d""]","[""31649094dd7ce4467b4bfd3214593ac"", ""1e5d13cd9d795445296485219f6754f""]",[0.00290177],"[0.00144218, 0.00144218]",1.742e-05,P2PKH,DE,AS3320
2026-06-01T13:10:16.350166Z,125.107.87.60,221.138.67.162,34225,8333,5c3a3f2302064da38455862c09c4fa78,"[""bc1q74547b5470ba474881f896dae077db""]","[""176c1e3b8852c4de7b8ccc54fe433c0"", ""3bd259ec4349449a0a09ca970d61560""]",[0.55346126],"[0.27569369, 0.27569369]",0.00207387,P2WPKH,DE,AS3320
2026-06-01T13:29:41.393594Z,193.255.43.18,158.171.200.0,28783,8333,8aba058c451546ebb779a06de3bbf06d,"[""34211ca0490fa4419a6c8931046cbc0""]","[""35c3e45dfd9c2465182dc613d634ec8"", ""3b02a8c5193904761908c9265d41187""]",[0.13627431],"[0.06792814, 0.06792814]",0.00041803,P2WPKH,RO,AS9009
2026-06-01T13:30:41.518238Z,63.72.245.30,221.98.184.35,36259,8333,29cfaf24bffa42d495379f7b20254bb0,"[""bc1q2228a8a557f448e2980cacf7c8cc85""]","[""3cde65714928f4b67b9bbf1985725ab"", ""bc1q70f1255454a84b8ba569dfb3cc39e9""]",[0.03289722],"[0.01643064, 0.01643064]",3.594e-05,P2WPKH,JP,AS4713
2026-06-01T13:43:04.298319Z,220.231.117.23,219.129.67.253,6202,8333,6d0c1d08c33e4471b7549a3e28a2be0b,"[""bc1q48fdd42d106a4b8399f73a220782b2""]","[""3d5878f8c436f41878d1105b0a9a442"", ""304befcaa59f1441fb3a65c72b47064""]",[0.01218198],"[0.00607703, 0.00607703]",2.792e-05,P2WSH,US,AS14061
2026-06-01T13:44:05.609847Z,208.43.4.140,196.87.5.129,11206,8333,2c7d0392213f4e909cca9edbb27cb479,"[""17dd348b42d1f457bb59b6cf980478d""]","[""3781791af672f499089099c2137bde8""]",[0.06537178],[0.06510617],0.00026561,P2WSH,IN,AS24560
2026-06-01T14:02:48.243277Z,131.15.56.161,27.92.59.117,42593,8333,6956a6f5258e4448901b317af017fa0e,"[""17894034c65364d06a8ffbd6f3d9ce6""]","[""1889e44a063b240369f43ec1e9ee597""]",[0.02361383],[0.02355973],5.41e-05,P2WPKH,IN,AS9829
2026-06-01T14:12:31.802052Z,186.205.83.156,34.213.193.200,5356,8333,f150fd2b8fb342d48140ecc50a77c5ad,"[""1c9be498f113840088bd3c3b0e884f2""]","[""3573b985b192f48c6a7830ad085feb6""]",[0.00940447],[0.00936735],3.712e-05,P2SH,RO,AS9009
2026-06-01T14:26:12.708465Z,188.184.46.242,198.230.77.89,63507,8333,d0964dee92c04c82af5900f6b61acdb5,"[""1330318e89e9a4a1392d35591a610f8""]","[""bc1qb95166710e514e10920363b4a147be""]",[0.04165637],[0.04156176],9.461e-05,P2PKH,US,AS7922
2026-06-01T14:29:47.253167Z,149.206.32.71,175.184.201.86,8625,8333,c0e58ec965b24fb3858ac0e11e7053ad,"[""bc1q59e35d7d4111491facbda054258ad4""]","[""bc1qa858968aec2e425da68f9a78997f6c"", ""3140a5c393fe947a3b8a6d526c31fc2""]",[0.01848736],"[0.00922615, 0.00922615]",3.506e-05,P2PKH,US,AS7922
2026-06-01T14:36:26.308544Z,73.200.158.91,80.143.43.103,21293,8333,60f7d399dcc84723b41e0111dd5ef3c2,"[""31016995dd77648638a7f79a0f0485d""]","[""31a7e54c5cfa9409ca0b062f1960ef6""]",[0.05421053],[0.05405791],0.00015262,P2WPKH,US,AS16509
2026-06-01T15:29:10.034546Z,131.201.81.223,46.37.98.78,8851,8333,41d23ec88bcc4a08b672cc7325d1f42f,"[""17432d778f31b4cee96b08d3269ad5e""]","[""bc1q85da598814e044b682602b0b283bac"", ""18862bab508ad4f2b8f064b754f0571""]",[0.01796091],"[0.00895028, 0.00895028]",6.035e-05,P2PKH,JP,AS4713
2026-06-01T15:44:40.218075Z,39.253.38.222,157.162.211.223,63480,8333,1a9ae50acb87408ea0c4dbffb1a51567,"[""36a92ed774adf4316809df7dd065519""]","[""bc1q2228a8a557f448e2980cacf7c8cc85"", ""3c19409ea24e34e90b4d44e4a128cec""]",[0.09515168],"[0.04754516, 0.04754516]",6.136e-05,P2PKH,DE,AS3320
2026-06-01T16:12:23.150580Z,111.181.166.17,205.52.185.194,54927,8333,72afc4b27da44d8881b1ee256c907c0f,"[""bc1qc280985b50bc44bcbdc3aacdb0800a""]","[""bc1qe7fea7914471408fb5a121f4d460fa""]",[0.02192552],[0.02186487],6.065e-05,P2TR,IN,AS9829
2026-06-01T16:15:13.474427Z,121.61.176.70,172.62.229.184,50161,8333,6dc7dbfa48a34ccd982f28aeac1269d3,"[""350c955d272034c9abe4a1d630c0f45""]","[""37420ed3400bb4a5fb3b5b1dd329a72"", ""1c7d688fbb829436583815317d935d2""]",[0.27508305],"[0.13738738, 0.13738738]",0.00030829,P2SH,IN,AS9829
2026-06-01T16:31:04.544038Z,214.36.78.178,105.95.169.72,51580,8333,261fa93897e647248caf9d17efe6e1a2,"[""17f26f066d10549c9a6b4e146f6038b""]","[""bc1q5ef4de03f0a74c1288752f929bdde1"", ""118e1a32cbed748a886c4deb205ed0e""]",[0.05544279],"[0.02763142, 0.02763142]",0.00017995,P2PKH,US,AS14061
2026-06-01T16:39:12.575117Z,80.208.194.47,20.136.154.96,35355,8333,3942d56b59cc4042b361ee1473333448,"[""1b207284aad4f46ed8c6d5b1649314f""]","[""bc1qf575e02b77e64bab95f56bfec5f3e4"", ""3969b91d558dc4b8096af0502eca2b5""]",[0.02528938],"[0.01259765, 0.01259765]",9.408e-05,P2WPKH,DE,AS3320
