txid,canonical_wallet_id,if_flag,if_score
d523559eb6d64ba7bc0dc3a002c497ea,642,1,-0.006306756985590578
fb52e01bf02e41d4b807daf189ed5713,383,0,0.08935129511057621
2708b5f46dd0455aa01d7d7e7b90ced4,105,0,0.11054364070184469
c82fac3fea124f3ea8a90d7d092bb8d3,758,0,0.10123030503284358
65b6301a99164d1c9097cf80dcdd35f8,12,0,0.13593624632501528
e940d3ca2ecf441aa3594021ceecce83,153,0,0.09305720036678661
b44524f0b20d4b819e42835f0a95b13f,731,0,0.11094924109829446
609227932f6b451080d4a20de1134b57,585,0,0.10939319926816043
42de00afc8fc4ccab88a9b98540fe9c0,53,0,0.04383901039521687
59445c1d0ffa425c98ab9471251a40a1,47,1,-0.09729394821532888
8cb269f38c9b42009b098b765a14901c,605,0,0.041310527272524156
6969f2eaa3134650ace534a83b6a56f8,419,0,0.1065718532608666
1a37a4975ca04d4b9b18de937be0e875,710,0,0.016631570993008438
21d74b768785421f90a0d5a1a8265f70,755,0,0.02280823771023477
81428b19a18a4a9aa9de1192b2f8acf5,243,0,0.10904853487446231
eb6add2f0c264074abd8f1e20e0f611f,145,0,0.12102990677314929
4ce5d2b82dbd412ba38c18bc0777c5c2,237,1,-0.0051967744619557665
1b4c8f2ee7b948dfa5c62b16ca360722,765,0,0.11693612754356636
7b23ee469b4a4690b07ffd250739daf3,652,0,0.10131209727427332
cea72210168c4abb8a600eb89cfc9ec8,63,0,0.10955059851068727
84f81704648443b3a0b053e8a14622a2,402,0,0.11630322111820884
9d735bf4e8b64c0996c76cdc00f4c13b,325,0,0.12189111641566946
eae47b46b58a4ab4b3580ab43405673e,207,0,0.1188591494246109
e5e5ff49a5994f739030512d35e89be2,111,0,0.11009602434535753
cfff32f9c3bf42be97b5883354ec09c4,788,0,0.12679020103426675
4d318448605e43c88fbb23a87259751a,721,0,0.035704019742980986
e2e04a18b3474811871afbd44234eaab,335,0,0.09878823892384875
43eae8dc08f7464999374f46e59d0930,364,0,0.1113607866377807
a4218b2025544228b0222bdf4b0fe372,266,0,0.08520674966151409
24eaaa76dab4415992575ccbe1525d8c,463,0,0.022767410135411337
5c4101cb71e14b2691bd76a51e14991b,12,0,0.10046593646668078
d30faf21753d42849b673ddd120dbcd8,702,0,0.09126000350890273
ac2b4f66123c4561a274edd978ddc5ae,600,1,-0.03679517785811637
ed9acc50294f470182721fd47a4b6440,202,0,0.11585016730057357
c5f7ddec5bf141c5944960bc3f47ca99,172,0,0.11671328863890873
1eb3dd5a225b4709a74464595ad65d34,508,0,0.12609496220362648
9eebde9292b047d9a336f0dff4142d6a,251,0,0.10353897933418538
abf6024e69d34df1903f118e7eb5668f,140,0,0.11406374344487635
9e526bcb5f054a65a6d2001c0af42702,538,1,-0.00766543700187905
3638752eaddd4495bcbfc11e483637ef,730,0,0.12691571096665394
9daab77686c944f89f7d99240dc772f7,26,0,0.11603425289826863
9c7dcd16a2584485af5c9e6193791640,366,0,0.12530500719567456
851d6da7e0c84c8cadcef5293c7dbde6,163,0,0.12450171600400645
e2864f33f2be45b485fa64cb926cdde1,397,0,0.0044342883419836165
1cfab642fedf4382b05a49d6cd19f18d,720,0,0.15802180072330368
9005b14685bf41e19b8faf71e5a31ac5,192,1,-0.011474145440883654
76ef6faf8a704910885ce270bf4143ec,57,0,0.11661426090671773
124d720164174d1688e3d17c2f19e794,489,0,0.10542298863799737
30c010557f054d91b270286c356e7fd5,133,0,0.1252552778768461
0d9e4a37cef446efb18a0d9d7c334777,331,0,0.10089095985935415
cc3e7aaae4a2423f80a8cf96867177c8,145,0,0.09802031927146243
9f4cddbba3ed4728aaa20591b9c3a2bf,330,0,0.1031000102792543
f5ea27e51bf04dd79704aa0103e8af2b,447,0,0.08871598207763842
bfd998c8e8644089ae192466d25d4d6a,178,0,0.09903653142919716
a27c289494c5494b81a329dea9428c4e,628,0,0.011406091854026024
65f27161ff1a4cf7861fcf032c52cb27,314,0,0.07340607043364794
b8e20fc9f1574eb4ba79e7fb90f90202,181,0,0.09644337149196902
76d0b7f1ba5c44278bdf9e24e779b0ad,586,0,0.11473872572935451
2fce73f8780346a7b42534084e0146ba,626,0,0.11302213663936428
cd4a5636384f444d91df1be2b261f001,508,0,0.127856639372458
f998c9c8966f4df1a9cd197b00b04901,327,0,0.12336662790444852
7111ddd715fa4159b1eb80a4111d06c1,343,0,0.09696972083791744
0cd40aab8eb8400c83adf230c17cab67,709,0,0.07466746140176894
f1a7a6d456214dfc866d41df3f61252e,110,0,0.11929997523574598
7ce1afdfa1154d78b0f7d341d253231c,423,0,0.10050611285028876
6fdede06084c425b87909d70db49a0f0,559,0,0.11153878539900075
d4fe3a1bea1d47ee9ab2718d045a2928,591,0,0.12033954154492232
2034206bec22468197d4eccfc3d9b1bd,166,0,0.08661465138699304
f2819276ab884a898073f86b019f1a05,20,0,0.090840440404923
7d17f16466f141aeabdf9746162a568b,75,0,0.11224164822401322
49034acc1e104b85a43e279abc77d4a7,608,0,0.04286829461578079
96c533b0b6a548159045879929418dbf,441,0,0.04015379603548713
7a9e5b7f8f034d45b6cb0bebe41502aa,54,0,0.09763154699175636
bafb27f617c848edbee1dc9e7f777794,553,0,0.12349316072575356
7b34fc26a2ae4c2581336fb4bfe8a8eb,243,0,0.10547036449364633
9c38c7ee86e647dbb9d37e5ace9d13e7,502,0,0.10214503611284587
fab6e534e4b142aabceb51e19cb6555f,614,0,0.05253516794387281
707b0ca7ed6a4d80854f5c8ffb968478,211,1,-0.030914152915396564
d7143856e2674be1a46308f87da6d5e1,191,0,0.09258778625394787
4a9fa6232bee4f8f87fb8edee8fe3f28,476,0,0.1030146935822952
a7e1a744025e4771ae5e841c8c8257f3,63,0,0.09387677529152855
4a6d1e630496433ba902d1b38799fd4f,554,0,0.10341156394866208
0e5a73da662042afbf18880262d4d656,535,0,0.09124243386760972
333d1973e35b4f4099ec698034125ce8,486,0,0.10013163487982663
680e4ff3c3d54aedb01e19f2f58bab3d,80,0,0.09896451409678941
1da8a92ae48b4e2f99428b3accd2da23,514,0,0.0965490364952134
96dd2df559a24c3880f00e7b0838a393,635,0,0.010990945057702373
207a3f8b36094737911a193f92b700ee,171,0,0.11433740531704517
04b8ee36da2f417fabeae4a99446f02c,43,0,0.09336190236986314
2e7a4875c85b4201b3914d0698ca7428,206,0,0.09493954682681871
4e589cc9f60e487089008d3f734946a4,327,0,0.09943657136826223
bece6a212b1e43999404b594decc82af,565,0,0.1150831326645404
60371a85395a4655a0adf1decdac6de1,469,1,-0.020766499551400863
28a7f35edc484d3f9d39067e2e88c779,602,0,0.11015036677738926
7d5e71acede44e77a1757c0837daa6ac,102,0,0.1569154985472062
0bcfe55a19a74a46bbd4fb75971c7e6a,292,0,0.0020297188145750322
9c81a997d42f4f8cb1ca4b0bc479d60e,710,0,0.05972534136305663
3da2eb9ce0584f398964012c65d5846f,275,0,0.09281311907673856
84c3d578703f4abf9c03c7ed01d96712,712,0,0.09885912944204761
45db8b6bb80547828df79c9f7366bf96,307,0,0.13102296658181128
f51be943e53c433dacb461ecad04d986,328,0,0.10870731913231041
0d276bd7382e4f1b86baf5c78a3a38dd,91,0,0.12406898223098412
3cceaff2132e45b388086af4b5cf880b,416,0,0.08681637214301913
d4ba60df8a234d80bcf1cb7d46b6e04b,726,0,0.12917176311889395
4db6e5f5140b4897b6ab68f06b024372,536,0,0.0997651689790498
ad03d0c905b24d77becb2ab20c1a086c,205,0,0.12353749766569633
7630f111551148f58890cc1314ab0496,51,0,0.11973035435934348
e37a8d7f4e8c44be84127647ebc656a7,126,0,0.11176759057816005
2e78620180f240b28f44e8c5cc0be5b0,500,0,0.11300955502949617
5af698f0c7a24658aedb9d548b6a4093,485,0,0.12339939764118779
eeebca9bd6a54643a6256abd0927eb3c,167,0,0.03848404264962474
eac4535afb0441f691e725fab73b494b,92,1,-0.0007382873403143364
6b5e2bc4e4414ebd986b8ab8eb1cf771,585,0,0.08414703349505737
5dc2fe15fb3e454fb700f88411071773,485,0,0.13226645733232473
1ddbf04376e544458f9cc8a5ff791690,726,0,0.12541667124509825
9cac79b9819d4f20833b1aed0f678938,258,0,0.011006098534523723
ac202591f76344a1b584b4042ba211ce,523,0,0.15431717111487486
0892fcb5c9c44b018fcb7585417fd2f1,289,0,0.11447586803389448
d5e3ea24aba84b8dacc3c6ba6e6ca755,344,0,0.12713267918639898
2a67a3387bf6464e8efae25e91ba89a7,283,0,0.023275503748049098
68581fc34887417facf93ec482df1e71,667,0,0.06329830688559834
c5526a3046e947e9ae19c2c1528ba850,246,0,0.1033448699504686
266f1628840c4e3faeea9868690ec3b7,676,0,0.11834129768942458
5b9be9a2d8524420abadb1b5a4268e38,26,0,0.06572684340965979
62183c97b535469698a18709cc123a65,397,0,0.03889461029990643
1e9c07400d17429398d3d1170d48e1ec,194,0,0.012497550845610106
90d2fa58885d459c9f66c4c21e52faae,653,0,0.08715755066572722
36b7329a6b4143519a729977723e0c8b,367,0,0.10663146371026228
bc5bd625d5e74c2fa68ce378cb8aabb7,673,0,0.10962243098298957
72d4e7f4cc1f4970b6ae3d36dbddffb0,131,0,0.1069532413612444
f8295865d30744818b78ca43a1d836b2,363,0,0.10484068999217233
bad7aa8346ce41e682531ce9b80f2d13,120,0,0.09356536647250657
a20ca3f014de4a54a9e0f9bfaab692ca,597,0,0.006969039927097631
42e83f4c34584835a89e0dfa82a527f4,199,0,0.10712717478455225
8cb6f30dd1ee4a7bb23e4aad86788792,542,1,-0.011013357866470175
6388fdbcc210405cb3976c3c91463e85,419,0,0.14915266589635157
13fcd167228342af9bf1e09ad3a85b06,649,0,0.08492115667584416
aa3ffc72bb5d45bdb320be479ad791af,214,0,0.10929797780632966
822811ff38ab49a9a330643f1cf18dc9,162,0,0.10277958831938455
52efc7b079184816bbc42aef3f4373a2,488,0,0.0626485877738801
fc11464f049044008bc0ca1613fce980,748,0,0.14213671491757174
656678669ac9403fbb4c26c3f259fecf,18,0,0.10591958187167588
7218070b1a044ce0b9bfe8adcc527b86,46,0,0.09399492824436778
600b550e5e1f450f8f456439bbdaa094,532,0,0.1269249172394385
4812ed898a5d4bc3a2c37a09810e6efb,703,0,0.0890383445665961
90950c86cd0c419a88c55acdbbf35c23,768,0,0.13846373096206133
1af70ec33adb4104a2c08ed40a17bd0a,744,0,0.11504189809304932
92997713aec54873ae6c8548e6b2abda,666,0,0.12746220750812876
537541489fe4420aaca3aadd60d55e5c,261,0,0.05584040197940132
2a43219d7b9344e5bae9dc1696a6b2f8,706,1,-0.009453759401051087
6e476bae9cdb43b5a8ec8262cc7f50dc,485,0,0.08797338546145156
191efb8983ca4d1b994cece9b5c40602,678,0,0.1191456435788616
fc5d7ed76e564061a947a4f2d4665cf6,717,0,0.11399468273371954
db425854103643ba808d1b1d800e7e0a,736,0,0.10755388076671818
d5f8c2a4d6ba46dda3082fe9cae45b10,108,0,0.10577324961568968
b0fd1010733a4257a093cee5bdb0fbe8,269,0,0.08977457442329073
262a801b7cd94962a5dde7c888403ca2,419,0,0.13080625147325375
b41b7963a9d748018db0ee05e9d48a10,492,0,0.10616893866242982
dcd341e1f6bf4730868a42c8bc7de5ef,91,0,0.08274056620031078
ce3822a392744e1980db0dde348e0311,92,0,0.11421023935304708
e8dbce0815b9495794bb9e04450b652e,262,1,-0.006281439222186935
38f270e461ba41288b825715f0995b7b,475,0,0.10837478194232991
658733c3435e4a1a83ab28bc9f41de51,40,1,-0.0018031645655812167
df382c5984514bd6977a45eb9fddd6c2,756,0,0.101467689522592
efac730f22c4481aa96ee3502c55ce34,46,0,0.1410351027086466
88154302acaf40eba14c824fcce73508,336,0,0.08139153554992373
1d001d86e9724a24b68aa79e7961ae94,636,0,0.09343904394690689
3d80b8d8efab4d37b0c0e21f36792dc0,409,0,0.12066316370677815
9a23c2e652ae446f838d12e0a8ecb1f6,706,0,0.12686162121949113
0b78a30dd21642fe9ad3f29b22678006,135,0,0.004550584200685215
1966eed147e64219838a862e23cfbd3b,632,0,0.039171018636872446
560d72273aba46198c0feab35ebbf5ac,632,1,-0.05780593945487078
5d4a64a929f14207941cde25406bb45c,700,0,0.09884797964810194
b8e7a4fe9b5f4311af4305bf6a8ad9d7,494,1,-0.0015616252002164654
350d4d4a9dba40f9875ab79cf6bb8c53,632,1,-0.06524803119324585
5ce470f85fb74b52999bdfc9cb75d80c,451,0,0.09609242289684711
d5f8a10eb1964802ad7f580aadf9094f,321,0,0.11329172531072645
1d019695c0eb4ab5a2409473ef0fcb16,537,0,0.1217034087540751
0ed2203b13124c509bf876864af6b80b,632,1,-0.0711786066604101
ec183568329e4d4f8fbe532b90c8c353,578,0,0.06938188948751828
3b608eb3850941a68cc5ec3aa07952de,346,0,0.09252936323907796
c7d3ef445c49458b933a3e0f0ffdf106,632,1,-0.056662321971420515
174ad8e460ea4e77b14c2c634e08afd4,97,0,0.11225536424982285
30f30d4a4a034420aaa038f5bdf7e977,11,0,0.09786326453653432
b090b332830a4564be40a3d9bec9ab9c,632,1,-0.05330829977211382
d11430fbd81346bcab41f020ca2d9057,632,1,-0.05149493078042622
12bcc12f2cb34aff9594ec869dce2b4a,519,0,0.11597871543714428
1a0916b8d8f0402aab471dd9c415e1ff,240,0,0.1175688075730244
cf5455bfa8244e808a5f515d97b9c9d8,632,1,-0.05465541779661198
a704e3aa32e1455ba399245a40774810,509,0,0.11853779241691986
03323ea968fd405a926c690d5a1828b4,93,0,0.1024964807410742
3b8d203ca42b46a3b97b6a2ac7a79824,632,1,-0.05003993961439468
bd9fe6659eab4170bdb4d7829b24c65f,467,0,0.12536911045428833
f697c9fd90f74778918ddd4ffa6d071a,228,1,-0.07589719466356715
901559c06a6a4cddb76b18468d52d2cd,733,0,0.12094078864798191
a8eba1d8dba9465bb7ad6f13b2c41fb9,116,0,0.0509714136050351
c612a33086464462a9efcd35827b53e6,534,0,0.00870269190390871
5851a4233b45491a8ce27a5bab6f0257,143,0,0.1240569352003662
62962aff5a074b088b8633709af5687b,109,0,0.11721202425925148
46c4d6f383c345a9a14aeb32db641785,402,0,0.15723557667382193
948265ef3aee404eab4cb48e2ed23d55,688,0,0.10467614954477972
d35362992f414b46919bc74484afb494,461,0,0.12738812564522306
87bd35a05abc40219e1c7fbc062e6fd9,516,0,0.09610955445646474
f49e42f2e54d48359c4b4b35b5668336,543,0,0.09196492873430323
8ed96e3a7de648e48dd2cebaa777d772,443,0,0.04643028102710278
46f80a80aca944519a387145d797ba93,592,0,0.12173828377528056
04e53451037745c8938497790eff00c2,106,0,0.04695461027481018
212691dcd58b4c4abb4a637ee95f0347,623,0,0.09164059375075662
e073466e89814e58aa4c91138c2d3c02,422,0,0.10398798407360837
3ed79cd22a5841d4ba63168a52c51658,754,0,0.12821652888068613
4f907f3252184215b18b14fd5c48ec6d,214,0,0.08832367558701792
f5090addc1ea4239807173463aaa7b72,555,0,0.11620524576349972
1636a28d10624575b0bbc37a511b679b,683,0,0.12625801802800501
9900a4fb769b4210b67421285234efee,54,0,0.14034649044885156
499d35523f634ea0911a1eab9148ca62,293,0,0.15238070429021644
2d74fcb1777a4a1f9f7940ef08cc66df,302,0,0.12381836763693571
1dfe8f18515a4176b990f2da563b7273,367,0,0.025560521975412087
53769d47b6cd45d4b7834991d2b3e562,575,0,0.061158739448884725
ab699721a1f64a858fabe88fb9caedf7,243,0,0.153619433312848
ae8a18e53e714ecd83e149f99087052a,390,0,0.12668204704524022
b2349efb19b94481bc95280e1cff92f6,701,0,0.0030757857004846123
8d41bd6ab9c54848b0713b02d535abc6,761,0,0.10269370236332492
30ae33a3f2654efaa1de27aee57809e6,773,0,0.11721987541845208
c8506f76dea34e2dae5b8d502f7d78ed,665,0,0.13870627585945905
87286fd8df0c4ce1ac5bfd98f82b89d3,665,0,0.1348569366495137
0affd303153d4bb39d630bacc1da91fc,665,0,0.13171231144137197
df732ae228f24546b45f447c323d9117,665,0,0.05121875147686045
17e31008ed85464fbaeb57fb20329020,665,1,-0.016050704733609256
5f00a1ae3bc84ac998b4c97d48e48e9a,665,0,0.07939858999831872
5e9598c72a264812948893d33d6e81d1,665,0,0.07122743426052214
0700ff4d73c74ee38ef6852e2335f74a,665,0,0.09318186792089478
9387cf6ab05f436080cd36669f807844,665,0,0.06303157877306687
cce0c904a544411ab23a51b2ffc54e12,665,0,0.07117248014769106
f40931aad8444c2d8d8674b79d221319,665,0,0.05298283535654641
f859bf3b6eeb41d9b03c936e1b868663,301,0,0.10826274538675817
816eb0ae39e54979a4b557f39e817bbc,665,0,0.025816306064008532
276f0f4d0a4b4388807fff1900c2c347,665,0,0.036231310375010706
97d8fcaffa3942c785bb88d1fdaa0960,665,0,0.049179816851987135
16d173745c604f8cb66f8a53a47bf3a6,665,0,0.04505809242076603
4820fbb2014e489d8cc062dcd2799a93,665,0,0.036262862822695086
27c376472c62421781056796b8af3da4,665,0,0.03289467613908048
4933586b06004a89a89f5916f5838c7c,665,1,-0.016097350328169613
ce3fc0e005834d398af7e180aa4c1ba3,665,1,-0.006109027344760376
b14d4bf33f8c421d99e35533f873e6ca,665,0,0.02220376321979667
086154ef05c644c4afb501abcb9813d8,665,0,0.016547363203431587
6128a656c11e4ad1b63db35fa08a01b8,191,0,0.15760409006912002
c24493adcc9748668537140dba6aa70c,665,0,0.013088106964961543
89cf696918ad4605857f959f9921221e,665,1,-0.02132716032034232
ba5cc7fa6ed84f7c8234337a262da01b,665,1,-0.008111529869283318
03ddabeec022447bb827c5771d53dd12,665,1,-0.014979927773173363
714d0a9d6b484f6cbd6ed277b946914a,665,1,-0.07117422515686944
072e882488374a2fbaeb4ced8b31b82a,665,1,-0.03008459813743536
44d9106c4a264a47b10f481c99a35466,665,1,-0.04355945804286521
d341e24ae96443bdbfdc25c312485ba4,665,1,-0.02516092275230497
6d2d2fffd20c4f4dbf605a06ff4bdd6f,665,1,-0.0342437470768262
f62bd9e3695548b8a5d29616106d158b,133,0,0.12481196088341945
a18f748720a8435d86c13d14babcdb2c,158,0,0.11967064314387438
ecaf2751533b43df97c19f56554c4abf,611,0,0.11990166621839549
09dbeea419d843c4ad8d57379977e5b7,630,0,0.15780248192173257
499e6d7934c34854aa56d82124cef948,69,0,0.004387574796336391
5c45df32614a426eaa1c6be6dbdd3a7a,369,0,0.12052528186662942
6a149fbb1e8a4d1c8776774692409a6d,770,1,-0.012106342187196084
92bbabb8ec1e49cbbc225455cfa2b018,246,0,0.1441225673251018
2f59d024722f4ed1bb98328b25828553,40,1,-0.056273775772957224
2ced2d11ce7c428aa13e5555657da163,553,0,0.14834440666195137
a24bdf64dd2e4416b4e8da218f764dc6,788,0,0.15905437147650375
6ba9f01cb01347aca6af64ea9a28a9f2,667,0,0.10494616316206234
aa250579f8a74ced87811298bf1ee9fb,791,0,0.1267369251304497
54179e70a781475bb9a736985268e231,67,0,0.08721372819900247
2ab96d4a10fa4183bc6d66fa30b0409f,701,0,0.11256811741963163
ad570a8fe06a406f9ea88fb95f49ee62,759,0,0.12246293859359186
82a38aca407c4ab48831628655a88694,73,0,0.11452637318496872
d59132392cdd4beaa68d743752ea3317,470,0,0.1273527563414774
5a7ebadbf8fc4d048e209b188450294f,75,0,0.15563092921626176
4815812a126f4833aa0126b71155a975,233,0,0.10731818221963574
fddcc6e6a0e546139a38ae19e54867c6,414,0,0.007638786975190548
e453acc920c340339857013b4879c762,547,0,0.1142841107547381
f613f1960d6f4ee190a61a2d8edf64a9,774,1,-0.010607526029452252
96e983cf43944998b3a102265a94656d,514,0,0.16046100523693818
76566c5c69344a71998e95267442f51d,783,0,0.12290823006720392
9723769a02f44c4b8191e0d8c9a3c983,676,0,0.15320750829383006
c25a6b2614b649d08b69c2f67aeda55c,764,0,0.015210176226530314
6a11c50318784934a0b888ca39f69217,649,0,0.1435868540751164
9fb85b3d8fd9426ebea2382d04be16db,766,0,0.0038952465396203118
95971a0fddfd421990bf660ed1665df0,661,0,0.11571445482330306
d82a1e01549a4ec5bfb20b2dc38ab5a4,226,0,0.10482047515315668
333c4c1cd4ae4a5ba7d57b4f204dc994,185,0,0.10266774911750687
8538322be34a45aaa4e60bda7781ae54,769,0,0.07605061490605552
7e94e0fee4b34150af778d1fb5b4a887,297,0,0.10587741727714639
d18d4ba9bfff4fd79e71f0d8f61c73d5,202,0,0.1342943405565547
e8018d38bdad4c4ba13a8bdf648c3874,687,0,0.023070206939427795
a98a0c11e8ef4459a45654a04dbecf30,634,0,0.10328552303703259
7fbf4ca84f0342a39c2af98867518b01,497,0,0.12568911005249234
1fadca7daf4142dc9267e80bbdaa8f8b,313,0,0.1198561325056019
e0e9896e7b7540ee98dc184b2e66005e,580,1,-0.0245509511461528
72b1ae4a9f984822aee593f94408b058,368,0,0.11365875618194943
15096ae75fa445778f33dbf2ee00ec50,491,1,-0.025452711221193525
3d1d093f9edb457abf1a047cda534091,111,0,0.002215752172015084
553c5f6c0f08496dae7edb939646acdb,751,1,-0.017411759583842445
10955dea9a384ccfbf95096589352de0,31,0,0.1361263609084848
3a5b9162f4d247acaf6829d96db3a5b5,37,0,0.10847170389319089
d1828d41b96f4cd89286a7285e19aaa9,790,0,0.11027841946388667
c5a76138dbc341188048ba7909b430a1,475,0,0.16309940830232256
cbbb14f3a93c47a799498402b950ec95,628,0,0.15947923666361274
e7c760a3ee7c4641b081bc6b81acd927,579,0,0.0908180343270582
683244bdeb6149199207e4e3b46da1ee,749,1,-0.091634066254622
c2667d5d03064a5daaf4f040cb48e994,369,0,0.08071675116866195
e05eed09065f414a8dc199d5f2e1c90b,664,0,0.07001084307551825
0c8024f4414e4e9d98fc84a13dbfa825,557,0,0.11995889321898234
3e9eb53ec14b4fd3b52a93e2c3dfca79,387,1,-0.02106658283749152
e883906365834af3bfc614001140c5de,385,0,0.11353298156661185
f92c18fe7949490ab4d8b1552a04bc64,353,0,0.10715874175394402
209947f779e34f23a6a54df09c1d4b9b,513,0,0.12803462030684393
c3d941a2187e46c9b269a05320fb39df,153,0,0.15416671402353188
b27f1009d29e4dc083083cfd3a705b1e,493,0,0.1183888839182951
0b53fb992eac4572b364e132b304a8fc,165,0,0.10380721182502689
0fc4016dd642446eb7dd98002fdf19f0,44,0,0.09067779326289954
9b0a28d18dd542029e918d011e3fb693,644,0,0.09173569376945667
691302681bd246e9962539c1456b31ee,57,0,0.16257784281028193
fda9605b87e6474899e13a4ecb8a358d,613,1,-0.009283121387530513
d1dcf9155f6f41148e8454de34edffa9,290,0,0.1607128903200163
c419fecbfbfe425593a7dba6a32938db,493,0,0.12734960841412074
7dcd81956f01479b87699fda15200dad,741,0,0.1129754271513112
26b3c887e85f4c21813e33791715ab79,16,0,0.009113200391725695
b40e14b24fb544fdbebb3f35844a0e3d,153,0,0.14768502822879226
cf8c7e9dddbc45e996018719e67e0028,614,0,0.042396446621346895
cec512c24daa446dbe8e4392fc3e5aba,133,1,-0.019593769599539956
06ebe0e0782a46668e28a3abfded53dc,534,0,0.15790795704175659
190c960166e54a14ba3c11106c1c06d1,759,0,0.09592459049064778
39514d392b824ea6847557e44f7b6fc1,260,0,0.1188863185380638
2404bdef7ccf44dea881b3df9d9faaee,85,0,0.12845529281119206
666339a1f47c468fa5973eaafb50a0ee,418,0,0.1348305112322244
cb775762ae4f45f6bb12d0cb502f8daa,535,0,0.0317867962191723
cd33f95ca0d54b28a9f3be4606ae3cb4,323,0,0.05953982603104824
0d8aefe03b5e42578f9e039c54828d5e,667,0,0.05841438772595525
d109c76d407741bfaf5a4aa7e8fcf7a5,578,0,0.09057193946786851
fe5145bd71ea4662b2d0a083016cd2cd,208,0,0.11003513739300597
