txid,is_anomaly,anomaly_type,wallet_ids
b8812a742a60455ca4d22bbd5bbd3226,0,normal,
8cabbc3218684b5ebdaf849ff5e0a79b,0,normal,
1e9111658fd741f48505ebb715a12756,0,normal,
74a131636c94437295fc8d8c47173e0d,0,normal,
20fa45d1a0994d429ba8edb88a954214,0,normal,
01bda2b234af4c5ea0725bdb2f8a8a89,0,normal,
178a929cca724096b7fe65d4263a9aa7,0,normal,
e8e0fe09061b4ea49ddb9982287c4aae,0,normal,
124c9cf1a9fa498c9da43d15375647eb,0,normal,
2aba470578114921a3ad5037c3c39d02,0,normal,
f7753e8402bb484fb3619fd8ee540ca6,0,normal,
b38aa0eeddac42c3a0a59aac2df7a417,0,normal,
82bd7d5f1fc6452e849f26077f16e492,0,normal,
f9c72d1d045e4e06bc03fde455d6abc5,0,normal,
bf3db2e867434e0d8eb967fc75ecb20a,0,normal,
19f84908a9384c93bf09e343b98c918d,0,normal,
273a89773cf4453cab2e8c8e66aa60b2,0,normal,
a7f718e9beeb4f9b8db63c26251882e0,0,normal,
69524bb5648c405cb80b0fe3f23239bd,0,normal,
38b4e863433d4ab59b8e39a097cc812a,0,normal,
4c8b59fa2a6442feafb67db119c6c3ee,0,normal,
9c64358ceece43c8b49ea83db9656876,0,normal,
16e94424b3b04ff6a4193e1959d990af,0,normal,
64b5c1971029494bb5e4e54522d24d56,0,normal,
6080c35f6ddd42bfb7326eca6e28b76d,0,normal,
124e52303519493994b563d493a203a9,0,normal,
c8984cf24961486da21f13ff989c7757,0,normal,
8263d7b5513247b68450c99aea153ead,0,normal,
f71b3284ef2e4fb695e7e464ea534d60,0,normal,
09ac2176e11d441989a819100f160ca8,0,normal,
69ae48e9d90945dba4892ababd61dae5,0,normal,
9b4a66365f854659bb3d9a36a350275c,0,normal,
726a59ad9e5c4e80bd45a19c5dd0fa7e,0,normal,
598b3f27f4ff4376bb2d33236cc32bdb,0,normal,
cce1e6e97781431c9b399765a8aa9e6a,0,normal,
e73bd0d192094d308cd6eba7eb4ca53c,0,normal,
77269b35535a4f59bbafd9af4a131939,0,normal,
00d4648fa1a54071b18cb2e9b3065f57,0,normal,
0dc996e5153d4d07aadb92781221d595,0,normal,
b3dc99a21ae04a30bffb5b55389a3673,0,normal,
0614133dca7148f7a96973257b9a8bf1,0,normal,
4b49718bb8b0401d94f8e4a4f2cb5515,0,normal,
950c7cb62f3d4fe1ba460ce271a4ef35,0,normal,
1c9591319a2b4905a5b299a23bf2400c,0,normal,
af0dc2534e8c420cb849e9ca0a3accad,0,normal,
ed8f520850a64acc9df4770c01e1a7b1,0,normal,
43c8ce6f5e69440b938a0da14f39847c,0,normal,
4157bf7e9f954aa7945eaa8efe89a4c2,0,normal,
6b9e835d82454218b4cc8de8eb0ade00,0,normal,
b74d2c9fe7ad481f845e80fd16396010,0,normal,
e516219966ed4f0a9e0e95ca71642c93,0,normal,
c63c46b03b564d48872500580296bd94,0,normal,
3b0ab991b0584a509592816f0888f6b6,0,normal,
dcde82cdbfed481594c575e79b44d485,0,normal,
60357265e4ed44fc8834d5a08a2bd616,0,normal,
304165ea4f524e33ac4cd0777a5d633d,0,normal,
039215a72f57482fbed779c671977d6e,0,normal,
87a5969215bc47d99b47f9a1bc2887db,0,normal,
e8198a28f49245bb99f459231d6dee62,0,normal,
59b774ebeffb4f619a7ebff08ed518a6,0,normal,
0ad6a1f9a117407794c9d52e102858f6,0,normal,
9442758813e54304a4785bdbc471af85,0,normal,
407058144c664c7cb2e4ab0705878d72,0,normal,
cac2619856824034a107043763c2efba,0,normal,
e86be7b4f9924712a86c713c6ce2dc9a,0,normal,
dcc6135d0ee64020a83328ba11dcd6ed,0,normal,
97afb6433946460692c143ba5f3029ba,0,normal,
df6fc6f3d7af4bd6905af8a613d68844,0,normal,
fb774f429b1745f594e62f4c4cc133a2,0,normal,
494db4565b9f4c548cb018aaeef52309,0,normal,
e27124652c0440ec9e1b789a38df484f,0,normal,
e7d111935d214d939758f3f900dee8a0,0,normal,
0d4c309aa1264e99bee495a281bef6e5,0,normal,
c86708c5b5e247298d17e298ee2ea43e,0,normal,
6e7f9387c90c485ba910253242d3ef82,0,normal,
711a4cfdc3664c87b4226dcc7f3422d5,0,normal,
893e02a4cbe24690907eff472313fc57,0,normal,
80e1014a680b41ac989d0c723c431715,0,normal,
b58a23885ab24e2588d332a1efa6ed17,0,normal,
7072ed6827834bcabd6cd00edb29f0a7,0,normal,
cd5110c3f3ce4a088c620ae95ae78bd3,0,normal,
7bbdf1ab25f34126ba2e250a94652221,0,normal,
149063ad37774351b84d93db06db208d,0,normal,
97d7a5cd97fb4601a427ed6f247df6a4,0,normal,
b5dcc3e7122740eb86074d7e8b62350f,0,normal,
122d61df1885420099ebe9ab293fb064,0,normal,
698340529cd444a9883cbc35caaca16b,0,normal,
c048e3ab27c54fd89463febcf4287b8e,0,normal,
0d93ec11e906481a98f0ff60407ad0bb,0,normal,
a0e260b45c8842b390b07e6b216bebcd,0,normal,
2142049d620e49a5adb1e5e7655ff79a,0,normal,
860450b75fc545279afa158086e0e85f,0,normal,
0ea9117e64f74be99f9bae59750f7132,0,normal,
33eaa85103014060a31cee4976511a30,0,normal,
c34591edb69a4f46b5c5fb7b456e53da,0,normal,
4532b57a427b43efbd79e6d2a6257031,0,normal,
a0cc970a595445e5a3a5c971489ad2d7,0,normal,
67ef6b57a35d49648aea4ceaf570b6d0,0,normal,
546521db1b1947ccaa90ef8ff95ec81b,0,normal,
dfbd466274a840d59f2634b613537ffd,0,normal,
d67cb39f2f7042169f7db51d5e85d3d6,0,normal,
b8145cace7d1450c8272198add2a2108,0,normal,
26eac857670f4a7babcd5fa2048fd85d,0,normal,
dd9d50f1e01140a79baa00d276c284de,0,normal,
86a009d49ae74dfbbecaee42954dd137,0,normal,
5db4597027324419836d7f98bef16bc9,0,normal,
a9d3236ca71848bf972f054b80e97680,0,normal,
3276f58773574fa2bd918aacb3aa046b,0,normal,
0fab62ea15df42a39e890efd8a5c665d,0,normal,
609bd293076b4a068cefed96840a4a62,0,normal,
990bc5d3e33f4d7cb816412af6b8b96d,0,normal,
2e23a6675d904e1a92d64190b2f0448d,0,normal,
180a8817c64948b981db8a70fb98fc1c,0,normal,
9ab8157a03e446ccb079bcb8488176ed,0,normal,
6d31b7737db449399adf45c316620976,0,normal,
58a27618754248429ba8410994023e28,0,normal,
d3dd4a5f49ef4d73b6b5bb79f5bfd5d6,0,normal,
d80c230e5b694c2da857e1b5a4435d9c,0,normal,
bb8a4ed9d09045bfbaeaeca68ad3f9dc,0,normal,
8f9f0d0ba25c4adb9e538b27981b23eb,0,normal,
0863bc06bd4e42ef8c11c0bda7597cc2,0,normal,
20164fd03861497c9e56fd3007762d8c,0,normal,
2da25e955cbb4e98a43355fdd0d17d86,0,normal,
538d1bfaad564ff8920313ddf8c29932,0,normal,
8ad5adc0c3d74a0eb9c354b9796be680,0,normal,
2148678ef49148e69c52929f8f30c5b9,0,normal,
215da0b4477d49ca9ccf99b28aeeca51,0,normal,
3ab8d3c826d04f2ba5bc5ed4fb8e52dc,0,normal,
7dca15653e094a9d99880077ffac5130,0,normal,
e36b164d86e74237919fcc61408fb0dd,0,normal,
5eaec8abfa474e008383d1adae658f1f,0,normal,
ce7a2e00ce7c44aba09eab982ed69665,0,normal,
f347047389c644329ee98ab43b74865f,0,normal,
7627f6a0d8484d54a9892c4b919d676b,0,normal,
d69d132878314be3a3a93e74b2ec68c1,0,normal,
b628d9bc53aa448d8631b29e7a0d82a0,0,normal,
e6db2a8bb15e4bf68a86fd5cd721fcd8,0,normal,
2420c55438ae424ea2a771041716560a,0,normal,
3550d99098f6407ebbfdd0100b88bdab,0,normal,
ddbe1a7a06784c4aac7524d529983d6e,0,normal,
6f2fb254552f458ea1650428834130be,0,normal,
88cdba5a73b34ebfb92298d299d558fd,0,normal,
09913301ced2457b8d0fd80d172082cb,0,normal,
95be679b55a04efd847f3de61529fc7c,0,normal,
5df3f9f2dc0c4bfdb105494f28df571d,0,normal,
90a4796d969c42f1b384886b2e295c1b,0,normal,
067d2490cd6e4c02bed076826204b87a,0,normal,
2fb09f7602664204aee4c2d60d64742d,0,normal,
3d8dccf8a8934de09a85bc80d9b369ad,0,normal,
ae0d7ca43f4b4d0eb0e81b7d931352f8,0,normal,
643a4978679c4fab9513e3f1921d096a,0,normal,
cdd643f06dec4d08872b17f6dcb2f389,0,normal,
4bd66ef108d24a9abd65e78af03a0938,0,normal,
8300d96cb6794997bf893efc1ad7a5ce,0,normal,
b5e6572087a54a5c9cbcf041f9a730de,0,normal,
9cc2702ef83549818871fc28b72f51c4,0,normal,
db3b37e552204b5f9bd19f82fac034dc,0,normal,
4661746b272d4a9eb4c5b928ab4f2891,0,normal,
8b0ee48d165e4730ac81281a62935af2,0,normal,
1c44fc6a7474446b9be7ddc3d16b0460,0,normal,
ec2f157d453448c4a1fdd16e2108b710,0,normal,
60ae3a9afba24c178bb93475373f48cd,0,normal,
053205837fdd4f74bb2e51cfd3901558,0,normal,
1e73020214e34cc986c0f3969f6a2536,0,normal,
4f5ccc6fa9c448308a84a4fff37c7d49,0,normal,
f97d3047347c41a2ac8fff305b649882,0,normal,
df5989a281f044a290b8088a9021427e,0,normal,
96b3bd7d0e3b4246abd5e6628c0b95de,0,normal,
8b27c61f5ac6432d8ee4ecf085a04844,0,normal,
596ab8fca84f42e09e1ff69b9f98f97b,0,normal,
f96938f564c34b52a3bb21968ab450c1,0,normal,
70f32ea2dff64d17a1043dec3df7f31c,0,normal,
3d2fb16b053e4dfea82aec837188886d,0,normal,
fe62009fb8334b4394918d38d96ae1db,0,normal,
596c0bf3e95d48b4ac00f69be53c840c,0,normal,
769242c2f1b244f49a6a187588047e2c,0,normal,
88a52bfe8ccd4859945d78b41b7257d0,0,normal,
0d33b98bd02b4ecfa5ac2952d6df180d,0,normal,
ea7b2b5690ac43e99233aa89b4c8d966,0,normal,
1d4bb5ee27194c5182fac4ee7d6e52fc,0,normal,
ae81098dcba9486786e54dba0a91e4af,0,normal,
f8f6cd4adb454277a365e1209b1d9509,0,normal,
e12313d939394922904408bc753341c6,0,normal,
cf3a3382092e4ca4beb80b0e0fb877ce,0,normal,
33f675de3b274fae9c8034d242188463,0,normal,
fb246f100f4e49d4b2cec130c8e94e59,0,normal,
2c43d78944f1431c9a2e80c7db856d5d,0,normal,
cbc179dc7f6c4335b17fa5e74618b75b,0,normal,
0b59a6d6783548f1b043b79221325b84,0,normal,
4614c668cb1c427197b7dbcce62684c0,0,normal,
77f6d8d950e943dcaf781ae128d5b768,0,normal,
ff21034b3aef4c16a643d85570f938e3,0,normal,
4bb5518e3b9f4178935e417b089e931a,0,normal,
df625b2db14f471bbcd198e6f9f834d3,0,normal,
7d69c24dd0b748b196b086e6cf2b5cb7,0,normal,
a1a78d0d643142e89df244e912a85e03,0,normal,
a4157f6a5a744e48905c410a2401e44a,0,normal,
443c5d38cf0f4485b643673c9a1dd651,0,normal,
3370d0aa93174f24b994c3dc47017fff,0,normal,
e9b0d9e41a5f47458e75ded30f2a3dea,0,normal,
1dda48e3160447828f97aef69f1fb3de,0,normal,
302cd2efdd51428e9655add9fd51d165,0,normal,
eac3ae6737f0414581675bd42562ae8b,0,normal,
51763f65e9fb4b4b8b943ed467bdd70a,0,normal,
fb50d7a34b614815867ac371573fcabf,0,normal,
24656ff7b3bd47a6ad6f86da060d788c,0,normal,
fc1470b770c348569c86a8099545d407,0,normal,
ef580471b9894d6a9d63a0d4214659e8,0,normal,
5c3ff976386342bcabc55f06d7839aaa,0,normal,
eaeffc43eb554143bf9830d0e4e9c88a,0,normal,
943abcf208b945d497fa4c70b8026bc7,0,normal,
b1d77ddc3690405c8730946c05208b37,0,normal,
5a545c4b564b4ae086e5ce1e012e01cd,0,normal,
f4ebe60b462b4eb3a17da64cac722856,0,normal,
f2e4e618aff74d069d3ee1343b79a173,0,normal,
55661c9a0ab048a59c58fff18569b4b8,0,normal,
8333b9bafbc04b87acc1c92d5ee6d958,0,normal,
0b45c706e63f47d0b6bddc2d71e199e5,0,normal,
6b3fed33e578406084bba30406bd8536,0,normal,
c4190aa16b124f91bcf6cb0a3171e673,0,normal,
b318d51d3a5e4c338d764252caf42f08,0,normal,
4521b06164a24e68890728acdee16503,0,normal,
ab1bbbc182dd41e9ac6fedb2f7935d6c,0,normal,
2f036291511c43a898d0cd9fff01fb51,0,normal,
45781e042fdc4792a7e91b62d083ca40,0,normal,
c46f148a1f93448f968e4fb28bab23d6,0,normal,
8e6a4ee37dc44e529e9b01ace8de83ef,0,normal,
80736b3d7ebd431ab62d5d9b17747eb6,0,normal,
01243fce9a1c43cd80e2bd9027d080f0,0,normal,
cfdb3bbb30584947ae8db97601fca81f,0,normal,
693a1c4195f44cabb9643cf6d8a87d04,0,normal,
3ebdf0012a9d45f982801e858e1a827e,0,normal,
a057c2e84abc45c78f1b5e811f571652,0,normal,
8954440b4c8d49998705ac76e75d73e0,0,normal,
e22063d93d504c18beb708ff0b9c5f68,0,normal,
6e08da6d15d446d185dfec00af6578b8,0,normal,
df161027929b485ea0b4c532ebabceab,0,normal,
64792e131e7942b3b392bd36f718d0eb,0,normal,
e2438f4127be474e8f751842c3b34b5d,0,normal,
f773d15702b244649272c64571b5bac1,0,normal,
c984b398ae214364aed47e37c4c957da,0,normal,
018918a5f12a4722986632905d901c14,0,normal,
5ddfb7f7a2544603901dc396497519a5,0,normal,
e6a39aa8d204455896cedaf61246133b,0,normal,
b5573c3c35af4d16b9db642bf3598af4,0,normal,
9232209136944884991050abc8b5e1fd,0,normal,
841af0e11be54205a75c6f39181d15bb,0,normal,
9a9da58beb0e47fcaaea346082885b65,0,normal,
25edf02d1738412abda6bfe23f8f6ae4,0,normal,
d19521749363410d9606a6c207c07e01,0,normal,
daaf1e7bd8dc403f88711d14f2921708,0,normal,
43182411635b4c2394d35344bb59e9c1,0,normal,
006fa20db3a94f378a253b5462cae95e,0,normal,
43e42adb757a48a2a5e6a4dcb8cea371,0,normal,
c559eb511d814a49b146952d4929059b,0,normal,
ca76265fbdcb4ed8b0f4f7b0f6568dfd,0,normal,
194c3e2d581740a8929289517215298e,0,normal,
91addb1dbe774f66bcf9055271e7c2e1,0,normal,
be418175472c42a89ff4acaf4573c2fd,0,normal,
bd82718e2eb2403a80fb63af75e6b46e,0,normal,
db9bd019f33e40018e5511c113621a0f,0,normal,
caef72470a694904a3b27359b20db29d,0,normal,
65fa73c2a7834494a43a8dd62b2104e2,0,normal,
37bc1912509341e4b9f1d1a4674248c2,0,normal,
06b1b504a7a243f98642ac10424244bb,0,normal,
80b9c661a5124352aaaa668dd37e0cb6,0,normal,
e4eac5b66a54484a82beddcbd52737a8,0,normal,
9f8faafd247346c7a791383b76e804e6,0,normal,
e7a3e0bc445c4dfbb042275e051e82ac,0,normal,
13ef62d202a9447cb1046103e3b59aec,0,normal,
154e60d0d1904214aa3dac197ecf554a,0,normal,
8304d0ed188c4b08ac3e6b1d4bfe979e,0,normal,
5013894987e04716a08fdccb1b100c14,0,normal,
308adb5c8f1d491ab5a0cdef9e85da51,0,normal,
c5888164b7be46b38bde55a20bbfc01e,0,normal,
53c5a21393284c8eb4aa2f6d71cc8909,0,normal,
58e0e009e7a344dbba5b17a3b2598001,0,normal,
46e30c3dc33345f395c986d0e1ebf198,0,normal,
b6bb3096a76b4080bb6351a2c529faa2,0,normal,
3a1f1949bac54fe3a1745cc12b6ab7e5,0,normal,
8c983d848e7a4533bf9340e98a01192d,0,normal,
a062d8b0fdf342d1a08a94550582b91c,0,normal,
ba4a6459efcc42d39dd879256dd1a2cc,0,normal,
dbd5742e26b1451fad79f3e58a2d66ea,0,normal,
abf36db253c6422fb2f305fb26fbac9b,0,normal,
00f9befd5c2d4a9aa5c6cbe80ca3e7cf,0,normal,
bbbb3ae0415d4bcab543014d467d8afc,0,normal,
f01bb6318567420aa4c0dcab90fdf103,0,normal,
213c9f70c4a54a6e8184fa85cfc74b97,0,normal,
a86dcd9e352647a3a5f2a717e9e7e9b1,0,normal,
77fdebc59b3747e5baf88b45f3a0d8e7,0,normal,
d0251450e552482a9cd83f8573f2cbaf,0,normal,
3fe0f31793a24226bd349d44e02fe41a,0,normal,
1d08ddd9e0a645b2b0a10ae33828ee69,0,normal,
30e8aff48cd44a9d928f5d10d7274582,0,normal,
5def93edd3ff455c9d503b71bdb0715e,0,normal,
ce2d6e87f20a4666aa1c6500c277c7f9,0,normal,
4d06418f8e794822a4eb6601df46f844,0,normal,
46e6d80e918641f682c4348e375d9665,0,normal,
2f2e4505d2924a1fb382c1cef66c0767,0,normal,
ad6a6c31698b4c478d5490ff8ac87147,0,normal,
17fc1f6acfb2459e848ade696a5795e9,0,normal,
4486f3f6befc481e8328123934785528,0,normal,
92068dba26454ecea10f570f8838b5f1,0,normal,
fb6b70e54da344b2aedcde75fad80c21,0,normal,
49e337ee62ec440ea56e727eac6374d5,0,normal,
2d0cd11f7d214c59b9c2db9fdad57b3b,0,normal,
224eaf8014be43feb186281d45e5bb5e,0,normal,
eaea52e334eb4e76968372c928f55500,0,normal,
926f1bbff1eb49d7a43163c8806c0a24,0,normal,
0cd6d339fbbe46a5829d98f9ff5bfffd,0,normal,
2a729937a1934a02b25508defeaa4c5c,0,normal,
3622d0d7be2d47538148cd3a7dacd5be,0,normal,
94cd7feb542f40cda45836b98ebf382e,0,normal,
ccc320aec9f543269f36a592364eb965,0,normal,
7f01823ba7514e19ba387affdb9a767d,0,normal,
06a9d91a694844cebd4502bb0ee0f561,0,normal,
f893206fe050420a8d99a6783ba5524e,0,normal,
84ed825259464d60a919d4ebb03802d9,0,normal,
33979fb0412643ecaf8ef6c43204d70b,0,normal,
3ae98df05de74654b8ef8665bfcef104,0,normal,
d6c665d120254328937cfbb5a90973bc,0,normal,
e9c5ba032a3d4e98a732082377a64ce3,0,normal,
5a94997e9697486787317c7526e8ea79,0,normal,
e4f56eba69c84fbf8681aa586a90b8f6,0,normal,
f76236059c5f40a18782fcb971cdb528,0,normal,
7c221c1cf02940c7ba39c4ed93ecb3c2,0,normal,
86253901e5344829ac799a775a6a09c3,0,normal,
5ce9480f8a114660b635c6aaf6e32a93,0,normal,
f66d835d22e04bd19287533514e4a73c,0,normal,
92ec9581f8c247de8020a65dc71a4395,0,normal,
719455f2ef3647a79efc642dd51dfe0d,0,normal,
1edba7a6a1984099932cf69e920ed30b,0,normal,
dbb92f503ecb4904bf9ba75041479259,0,normal,
34ca79fe5d5a4391b29ea850e5e4fe12,0,normal,
7db659fa46d44d8fb31d81770208ed89,0,normal,
2eacee29de1c41bca16ce5966cc040d9,0,normal,
1521914c182b4a84af50169b3417b2a5,0,normal,
42b79f90a850414986ca15ff883db6ca,0,normal,
a8b5c0308326440eab9fd1793e6f80a7,0,normal,
0028fb3bafac44bc886912de3bebf0e1,0,normal,
fe75ce0b9d3d4ec9948292266d20028f,0,normal,
18be25ebecb2429886de743c4311f665,0,normal,
b7fe0c22603d4901a58f48161caad9f5,0,normal,
f1c81df626a04840952a0ae4c2643838,0,normal,
15ff20f573fc4a01913c88df2b2c7a0c,0,normal,
ddd08e60639345b3a8a1dcfb2baf51bc,0,normal,
68075165fa1048098b3eb67adfbde9eb,0,normal,
3febe800b35b4c78a03e8666b767ca4c,0,normal,
11cdbabe2e074e4fbb9071ab0a5e7008,0,normal,
66f8462a4a6c489aac32df00c515357d,0,normal,
f302a68907154ae89f1776f3b9032098,0,normal,
ff7fe427b905414799be701c46db4275,0,normal,
61ddd4746bba4a0c961c36352a21e208,0,normal,
311b0e601e604e2a85ea811bf142f592,0,normal,
ae70f99589c64408826428857c1c74a0,0,normal,
7d42ecf7a44a40cfb80f68dfd4593344,0,normal,
0cb7ebc972ce4b3e92498633e3c4d909,0,normal,
17403676535e4c548c425db06e619ff4,0,normal,
549216e3777b43948ea1b3cb56d85c51,0,normal,
99aa3818bbf24a13b5c1520c39993a10,0,normal,
4cc6f9bff668414f8ca6f0d8204575c4,0,normal,
a32d31d504474630a9861240d1c305f5,0,normal,
bf546090c198485bb52fd1b7626e768f,0,normal,
5c33a24cfc584dc18171eb8f67b1280b,0,normal,
448ab5b8bd674033be95ad3e2ccd0fbd,0,normal,
8073e208cf1f4759a4652b404f2bbb52,0,normal,
ed80cc0e2b8a4ceeb31c2bef28080b47,0,normal,
26fe8a386c7c4dd99b409debef884715,0,normal,
9225be2ed7124de3ba9ad1758e53b923,0,normal,
df472b8a619441d6a479a205464a32e8,0,normal,
eba5280ff53d4f0095a94f864760dd92,0,normal,
96d264e3fc154160a22e6b5a883bc3d5,0,normal,
aa7ce5597625411e9c92dee542c6bc7d,0,normal,
71b964b19d7c4dc991485632dca39c1d,0,normal,
085ae7d7b0d64c7c86d7e82e64964ce1,0,normal,
4ac72cee00d34ac6aa1ca1425d0a1aac,0,normal,
db0fbef16b554802a325532f0afae4c1,0,normal,
3cb7d7db43564f2fb4167f9b48f76d2b,0,normal,
4d73821152224532906ab5191b44ebf6,0,normal,
57a2dc8013e548eb9e204cccdba34436,0,normal,
5652e5b174324aae9232ed10373fca32,0,normal,
cb137007bdf048f397988ed0ec7f2cef,0,normal,
ad86c06ad245493b8677a6f4fc5f8da1,0,normal,
6b01d35e8739477aa1dfba0ea5f9133b,0,normal,
37a39bdc7a11408091a71932d9b5d8f7,0,normal,
791f62b79fa94f07879ea658362cf814,0,normal,
28ff90330b014001bc96b7cff57e3a83,0,normal,
b326137e805e49c28ee96fef72ff1ab1,0,normal,
aa0d5de007d449ff8c641d60f4c899a8,0,normal,
d6c4b6ff21d04f11ae1d13fd9c45aed7,0,normal,
7734441eed4940b38bbb18b702e4eb4f,0,normal,
3644cbc01bc74c8da8e47757bdea1788,0,normal,
398d787638854ee6be84ac38d4d44925,0,normal,
20fba294d8f34b1597ba2bbe390d2c41,0,normal,
7d82064eedfe4e4bbd27213f2ffe48f8,0,normal,
66135be34cf64a29804e6257004c4ac1,0,normal,
ca44c18ad00f40f7b14066fb04b9719e,0,normal,
5f60aa60231b4f2897c67d21508cdc4e,0,normal,
bae70701ee144129aefb0f79dfd03833,0,normal,
4fbf51629fda42a095f71d16fc173589,0,normal,
d5a2135a81d146158156e5ea6f1ec91a,0,normal,
040d73bf32334ddf9668925a6ec7f26e,0,normal,
39266bb9ac3d47299adad7d8365685a8,0,normal,
54c214d69c384811a43fa09bbc40bf6d,0,normal,
081f682cace54be099c3158bca89e421,0,normal,
5178293abc0c4f59a68f09f235273f89,0,normal,
fafb4f6a66ee4f9f844b642e023b731c,0,normal,
199392ea574f4896b455c39c1ff9741d,0,normal,
9a1e01a5b98b4f68985bc30602d5caaa,0,normal,
662866c58e9c4431a28625c30204d09b,0,normal,
b7cda60c06b647e3934a75d51cac79f8,0,normal,
e197aa120448493db2e4f363525cb80b,0,normal,
92c552231f104461af5ffda57446014e,0,normal,
f50ca2e90b304cae8ef03aee05c225cc,0,normal,
85507b9612f84041adc71152766139e8,0,normal,
3866dbe901114c64b1aa49251b037e86,0,normal,
5cf1572fa7864546968092f46f04bf28,0,normal,
47add6d9686d445a8ef15ed034c0e1d7,0,normal,
3644daf3fc1041719d859d6d63d5eea7,0,normal,
7c899f32a19f47659d86f066d157ece7,0,normal,
59fddc64d13545a596c4276d67f1b990,0,normal,
d5a87e569da7430ca16df94298c08e68,0,normal,
bd7944cbd96a47ab92a28c5ac9861352,0,normal,
59d37cfe177945fd806872251e0b39f0,0,normal,
f12eceded2bb46209f90675ce46bc8b9,0,normal,
46372071c4b44632b68c3ae2c8d0eeb8,0,normal,
2b6233741ae1420a956e09f2a05b9729,0,normal,
2a6468b53470425e878c96814e503377,0,normal,
24680664aadf4792863cee3a13b566a0,0,normal,
269aa9e22ced47168a65fc4eff5788c7,0,normal,
e1e32b45db7046368e41a1d9d88e2000,0,normal,
ce443a0a00c84c74aaf4ffbbe6d64578,0,normal,
27ffbe1118224edc89e9a8a7690366ed,0,normal,
83183dd2299846e6a04b7a85e8e960d1,0,normal,
136e51fe90ea47e5a2d4aec60e04d150,0,normal,
acce650f8fa14dde9a32bb2f16700db5,0,normal,
bc5105cce0b34801bf221c72f4b7438a,0,normal,
32dbb40c2bc740079133fcd3c1834dab,0,normal,
b8b6c207c5194a17ba69202c0a536c9e,0,normal,
b5de35b0448a441694fb0cf2b307fba3,0,normal,
622d767c7dc34302985a542fcbf84b5a,0,normal,
4cf9a8ec88e74d4aa9d336c66db9db86,0,normal,
37e47533b0174fd3a675847bf450f1e9,0,normal,
3be85aeaf1994d64b039f7caf78275d2,0,normal,
e5d0f93c3e284317b3261170b7ed573e,0,normal,
7dbe9ceb754345ea8bf122ea7a8f24dd,0,normal,
e39890531679431cb4e4813f6333bcc0,0,normal,
f1afcb103f4f4300aeb80bf9cec5dc6b,0,normal,
9e088ce2235d42cf9877fd15bfa921b7,0,normal,
e6105c46fd1f4f54b8fec19d07c6e10a,0,normal,
9ab6bf0de78646d5b94f0a3f3c4f1670,0,normal,
9c4e49340bf245c0a0c13ba6f6eb1077,0,normal,
db126038b4a64d43a1633b4ffc841d4a,0,normal,
2a4d28c2f6374a6eb7409a609802d5dd,0,normal,
6293a62de5054412af5c682f8dadce96,0,normal,
5c432d38a9d64dc59b4571589b45aa5a,0,normal,
ab6704d15fd24d468e8310609e5b34c6,0,normal,
