timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn
2026-06-01T10:32:41.747415Z,45.231.191.27,221.117.227.209,27982,8333,f01f7382e4fa62c2b398e4fc59dd9452,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""1966b629f80b96bb34e356ac95b61f8""]",[0.1190651],[0.11887736],0.00018774,P2WPKH,FR,AS16276
2026-06-01T10:42:42.238409Z,152.67.154.153,69.180.125.114,28273,8333,fd05bd92e02224327ca5192817dd0691,"[""bc1qd289f0618ae30595a5bafa431d029f""]","[""3172319bf2c14a03a3c8a71ff574e2b""]",[0.02474948],[0.02465444],9.504e-05,P2PKH,NL,AS60068
2026-06-01T11:02:22.305721Z,190.93.158.45,194.185.249.51,31571,8333,0a1f2fcbf5319da6f5e5f982de4dd5df,"[""3db8f0eedef50031fce01e3042b03ca"", ""3b3ba5dddbd7d5c6b789cf122620589""]","[""31d9af682ec9f2dfbf6e16f9b3080d5"", ""3cf51bac96ebcad809894c9d7e1128a""]","[0.0384414, 0.0384414]","[0.03840326, 0.03840326]",7.629e-05,P2SH,JP,AS4713
2026-06-01T11:20:20.272596Z,217.114.135.198,208.101.72.195,29321,8333,7ee667ded93eea4d6a6a642bfabfa7ef,"[""33e0098ae441e21d25864f225d4a0fc""]","[""1c8ef03a36884f588ddd880afb28b3d""]",[0.06059773],[0.06038766],0.00021007,P2TR,US,AS7922
2026-06-01T11:23:59.114815Z,45.231.191.27,82.236.248.13,17128,8333,c2492e9de74da3973df5deff456f25c0,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""1966b629f80b96bb34e356ac95b61f8""]",[0.13068247],[0.13059112],9.135e-05,P2WPKH,FR,AS16276
2026-06-01T12:57:26.028035Z,25.67.38.160,36.252.56.207,7239,8333,265fd5c178e7e190642bb07d043217e4,"[""1238b052b64777c6177a771af70de70""]","[""1dfc7ab2cb941fcd02c75f9198d13a4"", ""1378ce72f14b369f22fdeb897cabad1""]",[0.01296801],"[0.00646022, 0.00646022]",4.758e-05,P2PKH,IN,AS9829
2026-06-01T13:14:00.609671Z,210.209.98.196,40.21.203.156,43298,8333,842f2c4b609629e6aabe05a366e7303c,"[""bc1q94f79dc5811d2d1a89b71ea0d572c8""]","[""320d2b55b6d6b7c54b2a582f3981e9e""]",[0.07387212],[0.07364651],0.00022561,P2PKH,IN,AS24560
2026-06-01T14:16:43.235151Z,45.231.191.27,133.228.119.143,30620,8333,73b647b60332df27129be9561d52e1fc,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""1966b629f80b96bb34e356ac95b61f8"", ""3a748bad3ffe27233b4bb797be70b0d""]",[0.07369826],"[0.03681107, 0.03681107]",7.612e-05,P2WPKH,FR,AS16276
2026-06-01T14:28:17.387026Z,200.157.229.26,161.138.115.217,59241,8333,916ba25089458e1bcb0de65ccec7b903,"[""3c8edab4ef03f801d91fe39d8014004""]","[""13122753db02235261e2555863e1f2a""]",[0.09772176],[0.09741724],0.00030452,P2SH,US,AS16509
2026-06-01T14:31:17.724529Z,45.231.191.27,208.123.62.98,56549,8333,0e3b044173d03eba59d23f317c608faa,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""17d54ec288f3435c3b534db938703c9"", ""38f3ae5c4310dddcd361f3b12e08ed0""]",[0.11618185],"[0.05798347, 0.05798347]",0.00021491,P2WPKH,FR,AS16276
2026-06-01T14:59:15.395553Z,152.67.154.153,175.16.45.198,23599,8333,eacb11a23482679667cc3176c02ac52a,"[""bc1qd289f0618ae30595a5bafa431d029f""]","[""3172319bf2c14a03a3c8a71ff574e2b"", ""bc1qa20173d4d332e6fdd29e6c9401cf76"", ""14be9e5b3d916f2d7aaabb2637b510c""]",[0.01575941],"[0.0052351, 0.0052351, 0.0052351]",5.412e-05,P2PKH,NL,AS60068
2026-06-01T14:59:38.699340Z,210.209.98.196,31.213.172.119,7797,8333,e126e19abcf3c36acd5ab9710bbf6b19,"[""bc1q94f79dc5811d2d1a89b71ea0d572c8""]","[""bc1qfbddcf9c96e9ec4d71c366b41b3143"", ""3fd4ba0cf9072f12d3ac36b37ea98bf"", ""bc1q50711e078120d2d6a36a7b41eff71d""]",[0.10821669],"[0.03596308, 0.03596308, 0.03596308]",0.00032746,P2PKH,IN,AS24560
2026-06-01T15:09:50.213665Z,45.231.191.27,137.172.91.31,11037,8333,345835550907b93b0488d6eadd864484,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""bc1q6123fd7656af7229d4beef3eabedcb"", ""3eface4aa88fc1b3b6fb503c54715ae"", ""369c81d9230d4ae4804a28f856dbbd5""]",[0.13277459],"[0.04422207, 0.04422207, 0.04422207]",0.00010838,P2WPKH,FR,AS16276
2026-06-01T15:13:03.436704Z,213.49.33.16,110.94.95.19,18251,8333,6d300e335d8c4feac82e27a310287c78,"[""bc1q755ceef8ded777bb1e5ae817d821b8"", ""bc1q84e1f6c3659e5157a5e3b2db30ddad""]","[""105c8231d763a66b5f59cb0cf685878""]","[0.00652786, 0.00652786]",[0.01301888],3.684e-05,P2WPKH,NL,AS60068
2026-06-01T15:13:44.302573Z,6.164.183.177,206.46.173.86,46875,8333,51cb3f06143567ed0cff84c2eb41ce2f,"[""36e068025e979778d7248e2951f58d0""]","[""bc1qfa323f90dbfad654ce26bec8cce2c2""]",[0.02851284],[0.02842278],9.006e-05,P2PKH,JP,AS4713
2026-06-01T15:26:33.547276Z,6.164.183.177,194.198.66.227,19180,8333,073593d177329dc5f3be01918b42acfc,"[""36e068025e979778d7248e2951f58d0""]","[""bc1qfa323f90dbfad654ce26bec8cce2c2"", ""bc1qc02ac924ea2f7824fa350eec70d93a""]",[0.04989733],"[0.02492756, 0.02492756]",4.22e-05,P2PKH,JP,AS4713
2026-06-01T15:54:22.050211Z,6.164.183.177,178.202.19.226,10385,8333,ea14c6e52002cc5ad225c7f3eaed6c60,"[""36e068025e979778d7248e2951f58d0""]","[""bc1qfa323f90dbfad654ce26bec8cce2c2"", ""bc1q8a33cc971593fbd24e387a9d94601b""]",[0.0232959],"[0.01161309, 0.01161309]",6.972e-05,P2PKH,JP,AS4713
2026-06-01T16:36:10.311483Z,210.209.98.196,141.220.180.232,31494,8333,646165770dc2cee598f02d680a2c9d86,"[""bc1q94f79dc5811d2d1a89b71ea0d572c8""]","[""bc1qfbddcf9c96e9ec4d71c366b41b3143""]",[0.08322294],[0.08318125],4.169e-05,P2PKH,IN,AS24560
2026-06-01T16:38:24.340423Z,6.164.183.177,209.184.186.251,8612,8333,fc29cf3c0b55ea8856891531cfff52ca,"[""36e068025e979778d7248e2951f58d0"", ""3e9fc4ebc125ea26e28f7a475a573ff"", ""bc1qe19f8cbdde949ea835f6d11f5dd7ba""]","[""bc1qfa323f90dbfad654ce26bec8cce2c2"", ""12d6b5a2faee97814c098b86d1040a0""]","[0.01125533, 0.01125533, 0.01125533]","[0.01685922, 0.01685922]",4.756e-05,P2PKH,JP,AS4713
2026-06-01T17:30:51.337798Z,45.231.191.27,80.201.101.185,29503,8333,1c4a60515bd4ba2f0c0839e436d9d6db,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""39442b595831d58ef4c51198da5d39b""]",[0.14121306],[0.1409326],0.00028046,P2WPKH,FR,AS16276
2026-06-01T17:32:42.646654Z,210.209.98.196,90.187.72.22,49258,8333,e1fd4158eb64f1461d04bbb7af26365a,"[""bc1q94f79dc5811d2d1a89b71ea0d572c8""]","[""320d2b55b6d6b7c54b2a582f3981e9e"", ""bc1q7a33e62ee4ab9d82da33fdc15b25f2""]",[0.19167446],"[0.09570696, 0.09570696]",0.00026054,P2PKH,IN,AS24560
2026-06-01T17:33:51.643284Z,6.164.183.177,199.54.216.82,41129,8333,df58f6e1e425b5b74c05d9d1c88e4acb,"[""36e068025e979778d7248e2951f58d0"", ""bc1qcd403fc0979de5cad267b40561090e""]","[""bc1qfa323f90dbfad654ce26bec8cce2c2"", ""bc1q0df4b83e60af643dc606f926e25157""]","[0.01625009, 0.01625009]","[0.01621241, 0.01621241]",7.536e-05,P2PKH,JP,AS4713
2026-06-01T18:04:17.626011Z,210.209.98.196,198.233.93.176,13496,8333,d4eafd19799cf2483a175c81fbadf5bb,"[""bc1q94f79dc5811d2d1a89b71ea0d572c8"", ""bc1q2670f39aa6bb08c0eccb7aa6829e4a"", ""3dee4ce6def1ab07ce33348048e7dd2""]","[""16e417d5ff595ea5bc440f14b1a269b""]","[0.0358206, 0.0358206, 0.0358206]",[0.1070859],0.00037589,P2PKH,IN,AS24560
2026-06-01T18:05:19.682451Z,6.164.183.177,115.172.54.192,38639,8333,ce8d80e4b50bae6d550415c62baa4128,"[""36e068025e979778d7248e2951f58d0""]","[""1402d10113eaf84abf390964a68369c""]",[0.0297838],[0.02969932],8.448e-05,P2PKH,JP,AS4713
2026-06-01T18:13:02.438921Z,45.231.191.27,131.197.133.96,59128,8333,f67b2b507753c4eeff19c621e6ab61fc,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""bc1q6123fd7656af7229d4beef3eabedcb""]",[0.05788993],[0.05773003],0.0001599,P2WPKH,FR,AS16276
2026-06-01T18:55:22.596205Z,6.164.183.177,9.183.99.51,32088,8333,c5fb62b5bde927bd2893343fb63f65f8,"[""36e068025e979778d7248e2951f58d0""]","[""bc1qfa323f90dbfad654ce26bec8cce2c2"", ""bc1q1ead6abb1c0892c8be381d2e6301ab""]",[0.03824302],"[0.01909524, 0.01909524]",5.254e-05,P2PKH,JP,AS4713
2026-06-01T19:09:52.912138Z,210.209.98.196,109.123.169.180,60290,8333,268f1e7329148d0bf6178a839031510e,"[""bc1q94f79dc5811d2d1a89b71ea0d572c8""]","[""16e417d5ff595ea5bc440f14b1a269b"", ""124eb0e6c28ae28e9e06ee0bccbaf0c""]",[0.098437],"[0.04904326, 0.04904326]",0.00035048,P2PKH,IN,AS24560
2026-06-01T19:13:55.011720Z,210.209.98.196,103.44.118.202,37785,8333,00a90fa85241c55995f0b34f5525e32b,"[""bc1q94f79dc5811d2d1a89b71ea0d572c8""]","[""320d2b55b6d6b7c54b2a582f3981e9e"", ""32636c4ba61c1bff7f9e2b12cddbe4d"", ""bc1qad7ac5aa4f08bb0b2875b4d1693d82""]",[0.13076979],"[0.04346157, 0.04346157, 0.04346157]",0.00038507,P2PKH,IN,AS24560
2026-06-01T19:17:26.402388Z,45.231.191.27,215.112.248.125,49141,8333,c7e313d4f84c10ae4d1bf4ee47becdc4,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""17d54ec288f3435c3b534db938703c9""]",[0.10441585],[0.10413493],0.00028092,P2WPKH,FR,AS16276
2026-06-01T19:18:59.731186Z,45.231.191.27,196.160.62.253,54730,8333,ec37f00aafaab1b791f0066d1e09b8a0,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""bc1q6123fd7656af7229d4beef3eabedcb"", ""bc1q00ca6a648af9afbcc2fbb46c9eb274""]",[0.10775383],"[0.05367645, 0.05367645]",0.00040092,P2WPKH,FR,AS16276
2026-06-01T19:19:34.367485Z,200.157.229.26,215.204.81.48,18223,8333,7366c60651ae2d48d6f83aa7ba266e87,"[""3c8edab4ef03f801d91fe39d8014004"", ""bc1q91b72a10dd6f06f5946de4ad9e392f""]","[""17724201e43fbd2aaf407f70fe76149""]","[0.05215386, 0.05215386]",[0.1040007],0.00030701,P2SH,US,AS16509
2026-06-01T19:28:16.736518Z,152.67.154.153,113.60.63.193,30332,8333,7dc437dde39515ead5d44c348fa95ec3,"[""bc1qd289f0618ae30595a5bafa431d029f""]","[""3172319bf2c14a03a3c8a71ff574e2b""]",[0.02484845],[0.02479055],5.79e-05,P2PKH,NL,AS60068
2026-06-01T19:35:59Z,198.147.39.241,91.200.244.3,58983,8333,85a8a1470d2ecfb6bc6852b1a4915013,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""1aca5e2b966442aad238d36dc322c97""]",[0.02755519],[0.02749459],6.06e-05,P2WSH,RO,AS9009
2026-06-01T19:36:48Z,198.147.39.241,46.62.77.233,42948,8333,2d7951a2bd6f22470b9c68a00dbcab06,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5"", ""1deae5a72e8fd312a21a18d29a88b3d""]",[0.07319931],"[0.03653093, 0.03653093]",0.00013746,P2WSH,RO,AS9009
2026-06-01T19:37:59Z,198.147.39.241,24.23.135.172,41806,8333,63ae20b0b795b8d40fa7d1e456ff3ddb,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5"", ""12e310e3883ec5e4c09d63ac31d2b49""]",[0.03446363],"[0.01718876, 0.01718876]",8.612e-05,P2WSH,RO,AS9009
2026-06-01T19:38:52Z,198.147.39.241,137.44.56.46,29593,8333,89e2a2bb2dcb093a7964f8c501ccfbf1,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5"", ""365fb191e2102705abc2931cdf0baa1""]",[0.04321882],"[0.02153719, 0.02153719]",0.00014445,P2WSH,RO,AS9009
2026-06-01T19:40:20Z,198.147.39.241,175.113.56.251,20946,8333,17cb475bbcf02dccde44e013e20c6e7e,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qbc36dce134edfc97777f10f2d2393f"", ""183c6fa96e202f1fb945e550c1aad90"", ""1a781776b9a42a26fa12d66ed8082f2""]",[0.06217553],"[0.02069121, 0.02069121, 0.02069121]",0.00010189,P2WSH,RO,AS9009
2026-06-01T19:41:33.121841Z,6.164.183.177,131.154.88.59,12390,8333,2b15169ee2db1afd8f20a7a0d191560b,"[""36e068025e979778d7248e2951f58d0""]","[""bc1qfa323f90dbfad654ce26bec8cce2c2"", ""10fa2451c0054f516da42a2d76ac2fc"", ""bc1qf34315913e1b820cf0c9820c8966ef""]",[0.03037145],"[0.01011103, 0.01011103, 0.01011103]",3.835e-05,P2PKH,JP,AS4713
2026-06-01T19:41:33Z,198.147.39.241,199.53.83.133,16676,8333,59dcc711c6a36090f61ee4f5899d3f2a,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5"", ""3df3a9f7b13b4ca64589e555d9894de""]",[0.0573637],"[0.02859541, 0.02859541]",0.00017289,P2WSH,RO,AS9009
2026-06-01T19:42:51Z,198.147.39.241,214.112.251.141,5602,8333,aab81180bf5cbc1544c2d47bd0d83541,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5"", ""34f576e2af186392bb1fac95ba992cb""]",[0.03508812],"[0.0175298, 0.0175298]",2.852e-05,P2WSH,RO,AS9009
2026-06-01T19:43:25Z,198.147.39.241,35.162.37.198,38595,8333,0ac98d7c48962a6005bf9271d40b8464,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5"", ""136634fdfa8620e52cea4d9a0f61ae4""]",[0.0359517],"[0.01790969, 0.01790969]",0.00013232,P2WSH,RO,AS9009
2026-06-01T19:43:52Z,198.147.39.241,67.194.6.181,7934,8333,c8b210851d13af0c8de658c2def733f6,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""34a32bb1b2bb2ec80b9ec30ed94898b""]",[0.0548331],[0.05474999],8.311e-05,P2WSH,RO,AS9009
2026-06-01T19:45:11Z,198.147.39.241,193.152.35.164,4799,8333,b46024e637e7c6bdc4e09bd68de7585f,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""1aca5e2b966442aad238d36dc322c97""]",[0.05944506],[0.05936744],7.762e-05,P2WSH,RO,AS9009
2026-06-01T19:46:31Z,198.147.39.241,48.141.212.174,26633,8333,b09ea4dd6c6a7cb183454a7c50493d94,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""13a9bed0f1259e0a18ff6b6b535106e""]",[0.05306304],[0.05302745],3.559e-05,P2WSH,RO,AS9009
2026-06-01T19:47:56Z,198.147.39.241,169.247.91.222,59079,8333,df499a38da2885a9d2a61b4dbbe358dc,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""1aca5e2b966442aad238d36dc322c97""]",[0.04235689],[0.04230893],4.796e-05,P2WSH,RO,AS9009
2026-06-01T19:48:44Z,198.147.39.241,205.62.10.213,32273,8333,68c23b0095c39e8864cf8d27cf60c4d6,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1q17d50fc4d598f7e14fe093cb6ad0c7"", ""106a87c89b075ed334d4a2a67c905fa""]",[0.04576555],"[0.022823, 0.022823]",0.00011955,P2WSH,RO,AS9009
2026-06-01T19:50:07Z,198.147.39.241,197.181.163.8,25604,8333,a38ec181aca6545f3d4a4a5245340021,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5""]",[0.04813332],[0.04796048],0.00017284,P2WSH,RO,AS9009
2026-06-01T19:51:06Z,198.147.39.241,31.250.226.64,36474,8333,bfb3c2d2da1d278f8238fa24ff64279f,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""39b69557c54535f6c8c3b6aa974d079"", ""36763d61fe48755960bfd143b6e9cd7"", ""bc1qc45934e36a35343cfc5862e203c60d""]",[0.03479502],"[0.01158244, 0.01158244, 0.01158244]",4.771e-05,P2WSH,RO,AS9009
2026-06-01T19:52:30Z,198.147.39.241,197.168.20.45,9699,8333,32fb538380b2275b65eff47d7a615602,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5""]",[0.06218751],[0.06215227],3.524e-05,P2WSH,RO,AS9009
2026-06-01T19:53:47Z,198.147.39.241,217.205.41.131,18373,8333,d10cd24ff85a4042846e253ed37f6d97,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""362f5dfadaa44ca8ed6ad5e18318aa3""]",[0.05424782],[0.05405205],0.00019577,P2WSH,RO,AS9009
2026-06-01T19:54:00.418763Z,6.164.183.177,103.159.125.235,35913,8333,e2932127e21dc7c033b6067cad541304,"[""36e068025e979778d7248e2951f58d0""]","[""1402d10113eaf84abf390964a68369c"", ""bc1q46681e6263322fcc6a7c1cc6f2604b""]",[0.0349269],"[0.01745358, 0.01745358]",1.975e-05,P2PKH,JP,AS4713
2026-06-01T19:54:56Z,198.147.39.241,202.181.108.154,21224,8333,c9b7d63aa7dd82fe530f2e61247e5804,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""1aca5e2b966442aad238d36dc322c97"", ""1543e56eb07e8bacb79580d5045f35d""]",[0.06221993],"[0.03108411, 0.03108411]",5.171e-05,P2WSH,RO,AS9009
2026-06-01T19:55:57Z,198.147.39.241,207.166.190.226,52926,8333,85424d37e7546d05d485593bb0e34109,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""1aca5e2b966442aad238d36dc322c97""]",[0.04165396],[0.04154776],0.0001062,P2WSH,RO,AS9009
2026-06-01T19:57:00Z,198.147.39.241,204.237.132.29,45269,8333,66b124487f058655e4bff5c58edb694d,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""3a1a27471348c2a780b3657117b355b""]",[0.02741595],[0.02738308],3.287e-05,P2WSH,RO,AS9009
2026-06-01T19:57:48.589621Z,6.164.183.177,207.166.161.33,64310,8333,328cafe64d41f48ccde4e2f18f1c74c8,"[""36e068025e979778d7248e2951f58d0""]","[""bc1qfa323f90dbfad654ce26bec8cce2c2"", ""bc1q14eee629c40ebc28005f0641922e60""]",[0.02463148],"[0.01226938, 0.01226938]",9.272e-05,P2PKH,JP,AS4713
2026-06-01T19:58:01Z,198.147.39.241,121.139.91.134,18305,8333,b152dbb882feea725af92e4c18dc67fa,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5"", ""13a4fa68dd4d3a907465dd641ffe5d4""]",[0.03519112],"[0.01756377, 0.01756377]",6.358e-05,P2WSH,RO,AS9009
2026-06-01T19:59:04Z,198.147.39.241,217.54.115.125,27350,8333,5e7c8e64f32d397854e0f1c80ca840fa,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""1aca5e2b966442aad238d36dc322c97""]",[0.04323339],[0.04318291],5.048e-05,P2WSH,RO,AS9009
2026-06-01T19:59:48Z,198.147.39.241,203.164.203.82,54076,8333,e6ef508f1a05ea1d92df661afb12cd53,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""1aca5e2b966442aad238d36dc322c97""]",[0.07195598],[0.07187971],7.627e-05,P2WSH,RO,AS9009
2026-06-01T20:00:49Z,198.147.39.241,183.80.138.188,49698,8333,74a964af20190c126ccc52d019c73345,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5""]",[0.06900931],[0.06876755],0.00024176,P2WSH,RO,AS9009
2026-06-01T20:02:13Z,198.147.39.241,24.244.156.34,35404,8333,842b87d9a656a6775b7096cf94b6761e,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1q0b981c12b2102d940c350337c86152"", ""35f31d50ae55872924f687625d7809c"", ""3fe8498e98198a8d653da94fee679dd""]",[0.05309376],"[0.01767114, 0.01767114, 0.01767114]",8.033e-05,P2WSH,RO,AS9009
2026-06-01T20:03:06Z,198.147.39.241,77.90.211.87,31010,8333,621d8c6c95fd8772603a9e2429544a76,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""1aca5e2b966442aad238d36dc322c97"", ""1cf0a1069bd20b19d4fe65948b16e7c""]",[0.05952599],"[0.02965975, 0.02965975]",0.0002065,P2WSH,RO,AS9009
2026-06-01T20:03:37Z,198.147.39.241,162.17.200.169,22847,8333,ac83670fc6f2a65f847bffec0bb3b382,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5"", ""103735f8b819fa7c49776fbcd850435""]",[0.06205723],"[0.03092315, 0.03092315]",0.00021093,P2WSH,RO,AS9009
2026-06-01T20:04:28Z,198.147.39.241,157.139.255.31,23863,8333,c9be6776af0b5f3ec3c982f8860de306,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""bc1qf71fb96dd49c966744cb9e6dedcba5""]",[0.07037377],[0.07026167],0.0001121,P2WSH,RO,AS9009
2026-06-01T20:05:33Z,198.147.39.241,168.138.143.49,13620,8333,117b1a6e1f08e63a5700c4eafba9724c,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""39b69557c54535f6c8c3b6aa974d079"", ""bc1q81180065726baabaaa653f8d8c05d4""]",[0.05420274],"[0.02702816, 0.02702816]",0.00014642,P2WSH,RO,AS9009
2026-06-01T20:05:56.255336Z,45.231.191.27,143.108.101.106,23435,8333,f15792f9e8ff9865b436b0aec1690674,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""1966b629f80b96bb34e356ac95b61f8"", ""19526682dcb8a01bdbe6dd4de272e15""]",[0.11299953],"[0.05646536, 0.05646536]",6.881e-05,P2WPKH,FR,AS16276
2026-06-01T20:06:00Z,198.147.39.241,216.219.82.210,57335,8333,723c660032173f00904d2a7bd9cd9fc6,"[""bc1qd7b00b566e3cbe9aea622fe6e987ca""]","[""11b3419c8e609391d2fed2a485f7888""]",[0.06389909],[0.06378801],0.00011108,P2WSH,RO,AS9009
2026-06-01T20:18:50.087749Z,45.231.191.27,199.12.70.239,3116,8333,ad1a52cb5e7b6f561bb38fa683b9190d,"[""1e723ad8c32bdb2d42a895e0fcf601f""]","[""1966b629f80b96bb34e356ac95b61f8""]",[0.10655359],[0.10640991],0.00014368,P2WPKH,FR,AS16276
